"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"120","magenta","Neutrophils_genesCorrelatedAcrossIndividuals__Whitney","Blood",5.13301442717557e-15
"121","green","PostSynapticDensity_proteins__Bayes","Brain",7.93488207539368e-15
"122","red","Oligodendrocyte__ABA","Brain",8.19683714920808e-15
"123","turquoise","PostSynapticDensity_proteins__Bayes","Brain",9.72184221479002e-15
"124","magenta","RedBloodCell__Kabanova","Blood",1.43304607056767e-14
"125","red","Pretectal Region_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",1.6799650414973e-14
"126","magenta","upActivationMicroglia_3treatments_Thomas__MicrogialMarkers","Brain",1.81013371296239e-14
"127","magenta","144028_KEGG_Leishmaniasis__Kegg_NCBI_Biosystems","PW_Lists",3.28935152101716e-14
"128","magenta","144181_KEGG_Leishmaniasis__Kegg_NCBI_Biosystems","PW_Lists",3.28935152101716e-14
"129","magenta","460_KEGG_Cytokine-cytokine_receptor_interaction__Kegg_NCBI_Biosystems","PW_Lists",3.57442599512019e-14
"130","magenta","83051_KEGG_Cytokine-cytokine_receptor_interaction__Kegg_NCBI_Biosystems","PW_Lists",3.57442599512019e-14
"131","greenyellow","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",4.2232868135344e-14
"132","turquoise","Tail of Caudate Nucleus_localMarker(top200)_IN_Striatum__HBA","HumanBrainRegions",8.04150657025269e-14
"133","magenta","187103_REACTOME_Interferon_Signaling__Reactome_NCBI_Biosystems","PW_Lists",1.01579847756184e-13
"134","turquoise","Substantia Nigra, pars compacta_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",1.21169471004712e-13
"135","greenyellow","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",1.22070374272359e-13
"136","black","turquoise_upAging_oligo__Lu_Aging","Brain",1.80431568346157e-13
"137","green","Dentate Nucleus_localMarker(top200)_IN_Cerebellar Nucleus__HBA","HumanBrainRegions",3.20051156985975e-13
"138","pink","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",3.41866436182556e-13
"139","turquoise","turquoise_M14_Nucleus__MouseMeta","Brain",3.64067747178867e-13
"140","green","Autism_differential_expression_across_at_least_one_comparison__Voineagu","Brain",4.04531931592876e-13
"141","magenta","534_KEGG_Systemic_lupus_erythematosus__Kegg_NCBI_Biosystems","PW_Lists",5.22496530708463e-13
"142","magenta","83122_KEGG_Systemic_lupus_erythematosus__Kegg_NCBI_Biosystems","PW_Lists",5.22496530708463e-13
"143","magenta","198880_WikiPathways_Complement_and_Coagulation_Cascades__Wiki_Pathways_NCBI_Biosystems","PW_Lists",8.15721807948534e-13
"144","turquoise","Cerebral Cortex_globalMarker(top200)__HBA","HumanBrainRegions",8.87278889517347e-13
"145","green","6012_postsynaptic_proteomics_pad_1097__Palazzolo_and_Wang","PW_Lists",9.92269446383428e-13
"146","magenta","213743_KEGG_Tuberculosis__Kegg_NCBI_Biosystems","PW_Lists",1.14905578817327e-12
"147","magenta","213780_KEGG_Tuberculosis__Kegg_NCBI_Biosystems","PW_Lists",1.14905578817327e-12
"148","greenyellow","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",3.2779137907725e-12
"149","magenta","217150_KEGG_Influenza_A__Kegg_NCBI_Biosystems","PW_Lists",4.19410014636583e-12
"150","magenta","217173_KEGG_Influenza_A__Kegg_NCBI_Biosystems","PW_Lists",4.19410014636583e-12
"151","green","6011_postsynaptic_density_pad_1054__Palazzolo_and_Wang","PW_Lists",4.33807370207548e-12
"152","magenta","106413_REACTOME_Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell__Reactome_NCBI_Biosystems","PW_Lists",4.57983270923272e-12
"153","magenta","153859_KEGG_Phagosome__Kegg_NCBI_Biosystems","PW_Lists",7.08011171631296e-12
"154","magenta","153910_KEGG_Phagosome__Kegg_NCBI_Biosystems","PW_Lists",7.08011171631296e-12
"155","turquoise","greenyellow_downAD_ionAndCalciumTransport__Blalock_AD","Brain",7.15332556247654e-12
"156","turquoise","subiculum_localMarker(FC>2)_IN_Hippocampal Formation__HBA","HumanBrainRegions",7.19194846616301e-12
"157","greenyellow","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",9.57282420316766e-12
"158","greenyellow","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",9.57282420316766e-12
"159","turquoise","turquoise_CingulateNeurons(allTypes)/Layer5__Sugino/Winden","Brain",1.13860265999033e-11
"160","red","central medullary reticular group_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",1.27399660433785e-11
"161","turquoise","brown_pyramidalNeurons_Layer5/basolateralAmygdala__Sugino/Winden","Brain",1.57772924143737e-11
"162","greenyellow","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",1.66654932240748e-11
"163","magenta","IFN-gamma__ImmunePathway","Immune",2.0751103880969e-11
"164","magenta","536_KEGG_Graft-versus-host_disease__Kegg_NCBI_Biosystems","PW_Lists",2.17535662952736e-11
"165","magenta","83124_KEGG_Graft-versus-host_disease__Kegg_NCBI_Biosystems","PW_Lists",2.17535662952736e-11
"166","turquoise","Substantia Nigra, pars compacta_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",2.27010710316734e-11
"167","magenta","106028_REACTOME_Hemostasis__Reactome_NCBI_Biosystems","PW_Lists",2.78857800987324e-11
"168","turquoise","Hippocampal Formation_globalMarker(top200)__HBA","HumanBrainRegions",5.77967581417083e-11
"169","magenta","NF-kappaB pathway__ImmunePathway","Immune",1.07043886053997e-10
"170","greenyellow","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",2.39366034655115e-10
"171","turquoise","inferior olivary complex_localMarker(FC>2)_IN_Myelencephalon__HBA","HumanBrainRegions",2.68964388145607e-10
"172","turquoise","inferior olivary complex_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",3.20263296428093e-10
"173","magenta","373889_KEGG_HTLV-I_infection__Kegg_NCBI_Biosystems","PW_Lists",3.23020212908502e-10
"174","magenta","373901_KEGG_HTLV-I_infection__Kegg_NCBI_Biosystems","PW_Lists",3.23020212908502e-10
"175","magenta","533_KEGG_Autoimmune_thyroid_disease__Kegg_NCBI_Biosystems","PW_Lists",3.66046358112859e-10
"176","magenta","535_KEGG_Allograft_rejection__Kegg_NCBI_Biosystems","PW_Lists",3.66046358112859e-10
"177","magenta","83121_KEGG_Autoimmune_thyroid_disease__Kegg_NCBI_Biosystems","PW_Lists",3.66046358112859e-10
"178","magenta","83123_KEGG_Allograft_rejection__Kegg_NCBI_Biosystems","PW_Lists",3.66046358112859e-10
"179","magenta","OX40__ImmunePathway","Immune",3.68358256656157e-10
"180","turquoise","Basal Pons_globalMarker(top200)__HBA","HumanBrainRegions",3.93078781625724e-10
"181","turquoise","CA2 field_localMarker(top200)_IN_Hippocampal Formation__HBA","HumanBrainRegions",6.10432292842002e-10
"182","greenyellow","83098_KEGG_Parkinson's_disease__Kegg_NCBI_Biosystems","PW_Lists",6.27723405250839e-10
"183","turquoise","Medial Group of Nuclei_localMarker(top200)_IN_Dorthal Thalamus__HBA","HumanBrainRegions",6.68012510487185e-10
"184","magenta","Short Insular Gyri_localMarker(top200)_IN_Insula__HBA","HumanBrainRegions",7.1478243866319e-10
"185","magenta","490_KEGG_Natural_killer_cell_mediated_cytotoxicity__Kegg_NCBI_Biosystems","PW_Lists",8.9353621924286e-10
"186","magenta","83079_KEGG_Natural_killer_cell_mediated_cytotoxicity__Kegg_NCBI_Biosystems","PW_Lists",8.9353621924286e-10
"187","magenta","Natural killer cell mediated cytotoxicity__ImmunePathway","Immune",8.9353621924286e-10
"188","pink","yellow_M18__CTX","Brain",1.56802853154576e-09
"189","pink","Oligodendrocyte_probable__Cahoy","Brain",1.77317075928364e-09
"190","greenyellow","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",2.04199860433664e-09
"191","greenyellow","midnightblue_M2_Ribosome__CTX","Brain",2.12629817262881e-09
"192","magenta","upMacrophageAndMGactivagtion_GSE1910__MicrogialMarkers","Brain",2.3753566683038e-09
"193","greenyellow","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",2.58785009174103e-09
"194","turquoise","magenta_downAD_synapticTransmission__Blalock_AD","Brain",2.7918065448294e-09
"195","magenta","137922_Pathway_Interaction_Database_IL12-mediated_signaling_events__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",4.15269034129085e-09
"196","magenta","198766_WikiPathways_Inflammatory_Response_Pathway__Wiki_Pathways_NCBI_Biosystems","PW_Lists",4.36695230049729e-09
"197","magenta","106062_REACTOME_Cell_surface_interactions_at_the_vascular_wall__Reactome_NCBI_Biosystems","PW_Lists",4.37226091381061e-09
"198","green","blue_downAging_mitochondria_synapse__Lu_Aging","Brain",5.48759364181348e-09
"199","greenyellow","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",5.66416429482035e-09
"200","magenta","507_KEGG_Type_I_diabetes_mellitus__Kegg_NCBI_Biosystems","PW_Lists",5.81120587847965e-09
"201","magenta","83095_KEGG_Type_I_diabetes_mellitus__Kegg_NCBI_Biosystems","PW_Lists",5.81120587847965e-09
"202","magenta","106387_REACTOME_Innate_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",6.3942305683424e-09
"203","magenta","200269_KEGG_Rheumatoid_arthritis__Kegg_NCBI_Biosystems","PW_Lists",6.75157344901096e-09
"204","magenta","200309_KEGG_Rheumatoid_arthritis__Kegg_NCBI_Biosystems","PW_Lists",6.75157344901096e-09
"205","magenta","169493_KEGG_Toxoplasmosis__Kegg_NCBI_Biosystems","PW_Lists",7.06487246449516e-09
"206","magenta","169642_KEGG_Toxoplasmosis__Kegg_NCBI_Biosystems","PW_Lists",7.06487246449516e-09
"207","magenta","187104_REACTOME_Interferon_alphabeta_signaling__Reactome_NCBI_Biosystems","PW_Lists",8.29050562651598e-09
"208","greenyellow","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",9.29090717793588e-09
"209","greenyellow","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",9.29090717793588e-09
"210","red","gracile nucleus_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",1.14464336854115e-08
"211","magenta","mutationMouse__JAXdiseaseGene","Brain",1.33951129945111e-08
"212","magenta","B7.1 / B7.2 (CD80  CD86) CD28__ImmunePathway","Immune",1.5138345645872e-08
"213","magenta","Innate immunity signaling__ImmunePathway","Immune",1.62467859941662e-08
"214","magenta","upMacrophageActivagtion_GSE1910__MicrogialMarkers","Brain",1.77750238311216e-08
"215","magenta","IL-13__ImmunePathway","Immune",1.80389071846048e-08
"216","green","Tail of Caudate Nucleus_localMarker(top200)_IN_Striatum__HBA","HumanBrainRegions",2.12626992301212e-08
"217","magenta","489_KEGG_Hematopoietic_cell_lineage__Kegg_NCBI_Biosystems","PW_Lists",2.13118126338146e-08
"218","magenta","83078_KEGG_Hematopoietic_cell_lineage__Kegg_NCBI_Biosystems","PW_Lists",2.13118126338146e-08
"219","magenta","377865_KEGG_Herpes_simplex_infection__Kegg_NCBI_Biosystems","PW_Lists",2.21645934761837e-08
"220","magenta","377873_KEGG_Herpes_simplex_infection__Kegg_NCBI_Biosystems","PW_Lists",2.21645934761837e-08
"221","green","Neuron_definite__Cahoy","Brain",2.33504708650034e-08
"222","turquoise","arcuate nucleus of medulla_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",3.05037337931881e-08
"223","greenyellow","upWithABeta_MGactivation_GSE772__MicrogialMarkers","Brain",3.19915957314772e-08
"224","magenta","477114_REACTOME_Signal_Transduction__Reactome_NCBI_Biosystems","PW_Lists",3.25632915757189e-08
"225","turquoise","trochlear nucleus_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",3.92214025226564e-08
"226","magenta","218099_KEGG_Pertussis__Kegg_NCBI_Biosystems","PW_Lists",4.1260975635049e-08
"227","magenta","218111_KEGG_Pertussis__Kegg_NCBI_Biosystems","PW_Lists",4.1260975635049e-08
"228","magenta","485_KEGG_Antigen_processing_and_presentation__Kegg_NCBI_Biosystems","PW_Lists",5.57858050335215e-08
"229","magenta","83074_KEGG_Antigen_processing_and_presentation__Kegg_NCBI_Biosystems","PW_Lists",5.57858050335215e-08
"230","magenta","Antigent processing and presentation__ImmunePathway","Immune",5.57858050335215e-08
"231","black","blue_M2_Oligodendrocytes__HumanMeta","Brain",5.8637818034284e-08
"232","green","Cerebral Cortex_globalMarker(top200)__HBA","HumanBrainRegions",7.22607999819852e-08
"233","turquoise","locus ceruleus_localMarker(FC>2)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",7.58705071054878e-08
"234","turquoise","Insula_globalMarker(top200)__HBA","HumanBrainRegions",7.74380419939438e-08
"235","magenta","480_KEGG_Cell_adhesion_molecules_(CAMs)__Kegg_NCBI_Biosystems","PW_Lists",9.09046701298364e-08
"236","magenta","83069_KEGG_Cell_adhesion_molecules_(CAMs)__Kegg_NCBI_Biosystems","PW_Lists",9.09046701298364e-08
"237","magenta","Cell adhesion molecules__ImmunePathway","Immune",9.09046701298364e-08
"238","black","brown_upAging_copperHomeostatisMT1__Lu_Aging","Brain",2.88497138042259e-07
"239","magenta","125138_KEGG_Viral_myocarditis__Kegg_NCBI_Biosystems","PW_Lists",3.06071124874157e-07
"240","turquoise","raphe nuclei of medulla_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",3.585818637653e-07
"241","turquoise","locus ceruleus_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",3.60372454657175e-07
"242","magenta","106414_REACTOME_TCR_signaling__Reactome_NCBI_Biosystems","PW_Lists",3.60776112941831e-07
"243","magenta","160140_REACTOME_Signaling_by_Interleukins__Reactome_NCBI_Biosystems","PW_Lists",3.82746127820203e-07
"244","magenta","ICOS__ImmunePathway","Immune",3.95301750557754e-07
"245","turquoise","Nucleus Accumbens_localMarker(FC>2)_IN_Striatum__HBA","HumanBrainRegions",4.31617946082963e-07
"246","red","Reticular Nucleus of Thalamus_localMarker(top200)_IN_Ventral Thalamus__HBA","HumanBrainRegions",5.15136596176622e-07
"247","turquoise","6002_synapsedb_internet_2488__Palazzolo_and_Wang","PW_Lists",5.29925270087451e-07
