"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","blue",TRUE,0.000305,250,1160,39,0.034,0.156,"GO:0034330","BP",3,"cell junction organization",1,"CD9,GPM6B,LAMA3,PKP2,LAMC2,COL17A1,TESK2,SLC9A1,DFNB31,DSP,SFRP1,LSR,PVRL1,TRPV4,PERP,SDC4,PARD6B,AJUBA,ITGB4,INADL,GRHL1,PARD3,DLG5,PTPRK,MARVELD2,WNT4,CLDN1,ITGA2,JUP,ZNF703,EFNA5,PKP3,KRT5,KRT14,LAMB3,SRC,OCLN,LDB1,FMN1",5.79299167447102
"12","blue",TRUE,0.0217,221,1160,32,0.028,0.145,"GO:0045216","BP",3,"cell-cell junction organization",2,"CD9,GPM6B,PKP2,TESK2,SLC9A1,DFNB31,DSP,SFRP1,LSR,PVRL1,TRPV4,PERP,SDC4,PARD6B,AJUBA,INADL,GRHL1,PARD3,DLG5,PTPRK,MARVELD2,WNT4,CLDN1,ITGA2,JUP,ZNF703,EFNA5,PKP3,SRC,OCLN,LDB1,FMN1",6.07987470572967
"13","blue",TRUE,0.00117,10,1160,7,0.006,0.7,"GO:0002934","BP",3,"desmosome organization",3,"PKP2,DSP,PVRL1,PERP,GRHL1,JUP,PKP3",9.52349280327578
"14","blue",TRUE,9.92e-05,193,1160,34,0.029,0.176,"GO:0034329","BP",3,"cell junction assembly",1,"CD9,GPM6B,LAMA3,PKP2,LAMC2,COL17A1,TESK2,SLC9A1,SFRP1,LSR,TRPV4,SDC4,PARD6B,AJUBA,ITGB4,INADL,PARD3,DLG5,PTPRK,MARVELD2,WNT4,CLDN1,ITGA2,JUP,ZNF703,EFNA5,PKP3,KRT5,KRT14,LAMB3,SRC,OCLN,LDB1,FMN1",6.13910253993
"15","blue",TRUE,0.000718,86,1160,20,0.017,0.233,"GO:0007044","BP",3,"cell-substrate junction assembly",2,"GPM6B,LAMA3,LAMC2,COL17A1,TESK2,SLC9A1,SFRP1,SDC4,AJUBA,ITGB4,PTPRK,WNT4,ITGA2,EFNA5,KRT5,KRT14,LAMB3,SRC,LDB1,FMN1",7.26172970480199
"16","blue",TRUE,0.00305,11,1160,7,0.006,0.636,"GO:0031581","BP",3,"hemidesmosome assembly",3,"LAMA3,LAMC2,COL17A1,ITGB4,KRT5,KRT14,LAMB3",9.05348917403004
"17","blue",TRUE,0.0126,2264,1160,191,0.165,0.084,"GO:0051128","BP",18,"regulation of cellular component organization",1,"SARM1,KDM1A,LIG3,BAIAP2L1,ST7L,AKAP8L,SYT7,EHD3,SH3YL1,GPM6B,NEDD4L,ARHGEF5,HHAT,IL17RB,PKP2,TNK2,CNN2,NCK2,MARK2,CELSR1,SART3,RAP1GAP,PAK3,CAPN6,TP73,SLC9A1,EZR,TBC1D2,BAMBI,H2AFY2,RASSF7,PICK1,PACSIN2,RPS6KA5,PTK6,CDK5RAP1,KLF5,HAS3,SYT17,SFRP1,FZR1,BBC3,HPN,GRIK5,PTN,COBL,ACTR3C,GATA3,WNT3,SLC9A3R1,UNC119,TBC1D9,PVRL1,AMBRA1,TRPV4,FZD10,CHPT1,MAK,PHF1,PTK7,SEMA5A,WNT5A,IGFBP2,SDC1,RGS2,PADI2,TSPAN1,RPS6KA1,CTGF,MSX2,PLS1,TEX14,ACSL3,PREX1,SDC4,RAB17,SOX9,EML2,FGD3,KDM4B,KRT17,STRIP2,AJUBA,SH3BP4,CEP85,ARHGEF16,EPS8L1,ARFIP2,RAP1GAP2,H3F3B,FHOD3,GLS2,PKIB,CDK5RAP2,ATAT1,SORL1,SPTBN5,SHROOM3,AMIGO2,GRTP1,TPM1,TOM1L1,SGSM2,ERBB2,ARHGEF19,CRABP2,IQGAP2,TPBG,TMEM27,LCN2,PAK1,ANK3,TNIK,EPHB1,PROM2,MPV17L,PAXIP1,KIT,AUTS2,NPM2,FGFR4,SCGB3A1,WNT4,VANGL2,TGFA,CLDN1,SPICE1,PLXNB1,MAD2L1,ITGA2,F2RL1,CHMP4C,FBP1,ARF6,TTC8,PACSIN3,PIP4K2C,SERINC2,LDLRAD4,SEMA4C,RSPO1,EFNA1,CCDC8,CLSTN1,AZU1,TADA2B,SPTBN2,PIFO,TNK1,NR2F1,SFN,BAIAP2,LRRN1,EPS8L2,MAPK15,CLDN7,EPHB3,TACSTD2,EFNA5,FAM110C,NELFA,INPP5J,MUC1,MAPT,KIAA1598,IFT140,SEMA4D,AGRN,MYBPC1,SEMA4A,EVL,PLXNB2,CD47,SRC,PDGFA,ATG7,SIPA1L1,CDC42SE1,KIF13B,SVIP,LDB1,RUNDC1,SREBF2,FOXO6,SLC44A4,DDR1,RAB6C,C4B,ETV5,C4A,FMN1",3.70548918452955
"18","blue",TRUE,0.0171,690,1160,73,0.063,0.106,"GO:0043087","BP",19,"regulation of GTPase activity",1,"DVL2,RABEP1,ARHGEF5,PSD,TNK2,ERBB3,FGFR2,FGFR3,GNB5,NCK2,LLGL2,RAP1GAP,TBC1D2,SFRP1,CYTH2,SIPA1L3,RGS9,TBC1D9,FZD10,WNT5A,RTKN,RALGPS2,RGS2,PREX1,PSD4,SH2D3A,FGD3,RAB3IP,AJUBA,SH3BP4,ARHGEF16,EPS8L1,RAP1GAP2,VAV3,ARHGAP32,RALGPS1,SPTBN5,GRTP1,SGSM2,ERBB2,ARHGEF19,IQGAP2,ARHGAP39,CTAGE5,GFRA1,FARP1,OBSCN,PROM2,KIT,FGFR4,WNT4,PLXNB1,TTC8,RHOH,IRS1,SPTBN2,EPS8L2,RABEP2,ERBB4,EPHB3,ARHGEF37,EFNA5,SEMA4D,AGRN,SRGAP3,PLXNB2,PDGFA,SIPA1L1,CDC42SE1,RUNDC1,RASGEF1A,DENND6B,DENND1B",5.16166887591942
"19","blue",TRUE,0.0255,5693,1160,420,0.362,0.074,"GO:0032502","BP",11,"developmental process",1,"SARM1,KDM1A,DVL2,LIG3,SOX8,GTF2IRD1,CACNA2D2,TEAD3,MMP25,CD9,SCMH1,LTF,PLEKHB1,APBA2,GPM6B,COL9A2,NEDD4L,LAMC3,ALX4,LAMA3,HHAT,PKP2,LAMC2,STYK1,TNK2,CNN2,ERBB3,COL17A1,MPPED2,FGFR2,NEO1,ROGDI,FGFR3,PTPN3,NCK2,RPS6KA6,MARK2,LLGL2,NTN4,CELSR1,SART3,TPD52,TRAF4,RAP1GAP,XAB2,DGKD,RARB,PAK3,NEBL,TP73,DLG3,EIF2AK1,ACHE,PTHLH,TFAP2C,EBF4,KIF16B,SLC9A1,ZNF268,ESR1,TGM1,COL9A3,EZR,DFNB31,BAMBI,DSP,H2AFY2,CATSPERG,ARVCF,LRP5L,PATZ1,SOX10,PICK1,XBP1,PACSIN2,SRSF5,RPS6KA5,PABPC1L,PTK6,RSPO4,CDK5RAP1,KLF5,CLN5,PLLP,ESRP2,SYT17,FZD3,SFRP1,TRPS1,PPP1R13L,FZR1,BBC3,LSR,HPN,SIPA1L3,ITGB8,PTN,COBL,NRF1,GLI3,GATA3,RGS9,WNT3,RAI1,EFNB3,SLC9A3R1,NRXN2,TRIM3,PVRL1,MDK,AMBRA1,EXPH5,SLC11A2,KRT18,TRPV4,MGP,VDR,FZD10,MAK,GCNT2,GMNN,PERP,PACRG,PTK7,SEMA5A,NME5,PRLR,WWC1,STC2,RBP1,WNT5A,COL7A1,TFCP2L1,PCSK4,IGFBP2,EFHD1,WNT6,IL1RL2,FHL2,SDC1,ATP6V1B1,TRIM62,WLS,RGS2,PADI2,KDM5B,APH1A,IRF6,RCAN3,RPS6KA1,MREG,CTGF,TGIF2,IRF2BPL,EPCAM,MSX2,PLS1,DUSP4,CRISPLD1,ACSL3,PREX1,SDC4,PARD6B,RNF114,SPDEF,SOX4,RAB17,SOX9,MBOAT7,FGD3,HIVEP3,KRT17,STRIP2,HOXD9,HOXD10,SOX15,AJUBA,JUND,PAK4,CASZ1,RAB11FIP4,ANO1,RAP1GAP2,ITGB4,UNK,MTL5,RBM38,BEX1,PDE6B,E2F5,CATSPERB,VAV3,TRIM45,CD101,GRHL1,FHOD3,MSI1,TBX3,CCDC64,FLNB,CHAD,CDK5RAP2,ATAT1,SORL1,MMP7,DUOX1,SPTBN5,BMP2K,SHROOM3,ANXA3,CASP6,PAPSS1,AMIGO2,LGR5,DUOXA1,DUOX2,TLE3,TPM1,PCSK6,MCTP2,FTO,TOB1,CCDC40,ZNF750,ERBB2,APP,ARHGEF19,IGSF3,CELSR2,CRABP2,RORC,TUFT1,DUSP10,AFF3,DIS3L2,LRIG1,KCNMB1,TPBG,SHROOM2,CCDC120,ASTN2,PARD3,PAK1,ST14,PDCD4,ITPR1,ANK3,DLG5,GFRA1,FARP1,PTPRK,MARVELD2,PLA2R1,C16ORF89,CMTM7,UBP1,MSI2,CABYR,TNIK,OBSCN,PDLIM3,EPHB1,FZD7,KIF5A,WIF1,CDK20,ZNF689,PAXIP1,FZD1,IL34,KIT,CNNM4,SPATA2,NPM2,RUNX1,AMFR,RSPH1,RDH13,BRSK1,NEK8,SCGB3A1,PLXDC1,CCDC78,SHANK2,MATN1,WNT4,VANGL2,TDRD5,ACTG2,TGFA,CLDN1,ELF3,RBM47,ZC3H12A,SFMBT1,PLXNB1,ITGA2,F2RL1,SFXN1,CHMP4C,DEFB1,STRBP,ARF6,TTC8,METTL3,SALL2,SPINT1,CRABP1,TMEM41B,WEE1,ZNF3,ANPEP,NAV2,TRAPPC9,EVPL,RAB26,RHOH,SERINC2,LDLRAD4,SEMA4C,ANKRD49,ROR2,EFNA1,BNC1,ALCAM,KRT8,IRX1,IRX2,ZNF16,PDGFD,KRT19,KRT15,DLK2,CLSTN1,AZU1,SMARCC1,JUP,SPTBN2,TNK1,SEZ6L2,NR2F1,SFN,ETV4,BAIAP2,LRRN1,GJC3,PRR15,IRX5,TGIF1,IRX3,CALML5,P4HTM,ERBB4,FAM101A,ALOX15B,CITED4,SHISA2,FAM83H,SYNE4,HKR1,PLAG1,IDH2,RAD51B,EPHB3,PAQR7,ABAT,ZNRF3,ASCL2,ZNF703,TBX1,TACSTD2,EFNA5,EIF4ENIF1,OSBP2,NELFA,INPP5J,RBM11,MUC1,KRT5,WWOX,PCLO,ZNF396,KRT14,MAPT,KIAA1598,IFT140,SEMA4D,AGRN,SERPINA5,CLDN4,SYCP2,SEMA4A,EVL,TRAPPC2,PLXNB2,XRCC2,MKL1,LAMB3,SRC,SVIL,PDGFA,SIPA1L1,CDC42SE1,HIST4H4,KIF13B,ATL1,LDB1,FOXO6,C6ORF25,CCHCR1,DDR1,KRT6A,HMGN1,PEG10,EFNA4,GSTA1,ETV5,FMN1,PCDHA3,PCGF2",1.91829956231654
"20","blue",TRUE,0.00519,5291,1160,399,0.344,0.075,"GO:0048856","BP",11,"anatomical structure development",2,"SARM1,KDM1A,DVL2,LIG3,SOX8,GTF2IRD1,CACNA2D2,TEAD3,MMP25,CD9,SCMH1,LTF,PLEKHB1,APBA2,GPM6B,COL9A2,NEDD4L,LAMC3,ALX4,LAMA3,HHAT,PKP2,LAMC2,CNN2,ERBB3,COL17A1,MPPED2,FGFR2,NEO1,ROGDI,FGFR3,PTPN3,NCK2,RPS6KA6,MARK2,LLGL2,NTN4,CELSR1,SART3,TPD52,TRAF4,RAP1GAP,XAB2,DGKD,RARB,PAK3,NEBL,TP73,DLG3,EIF2AK1,ACHE,PTHLH,TFAP2C,EBF4,KIF16B,SLC9A1,ESR1,TGM1,COL9A3,EZR,DFNB31,BAMBI,DSP,H2AFY2,CATSPERG,ARVCF,LRP5L,PATZ1,SOX10,PICK1,XBP1,PACSIN2,SRSF5,RPS6KA5,PABPC1L,PTK6,RSPO4,CDK5RAP1,KLF5,CLN5,PLLP,ESRP2,SYT17,FZD3,SFRP1,TRPS1,PPP1R13L,FZR1,BBC3,LSR,HPN,SIPA1L3,ITGB8,PTN,COBL,NRF1,GLI3,GATA3,RGS9,WNT3,RAI1,EFNB3,SLC9A3R1,NRXN2,TRIM3,PVRL1,MDK,AMBRA1,EXPH5,SLC11A2,KRT18,TRPV4,MGP,VDR,FZD10,MAK,GCNT2,GMNN,PERP,PACRG,PTK7,SEMA5A,NME5,PRLR,STC2,RBP1,WNT5A,COL7A1,TFCP2L1,PCSK4,EFHD1,WNT6,IL1RL2,FHL2,SDC1,ATP6V1B1,TRIM62,WLS,PADI2,KDM5B,APH1A,IRF6,RCAN3,RPS6KA1,CTGF,TGIF2,EPCAM,MSX2,DUSP4,CRISPLD1,ACSL3,PREX1,SDC4,PARD6B,RNF114,SPDEF,SOX4,RAB17,SOX9,MBOAT7,FGD3,HIVEP3,KRT17,STRIP2,HOXD9,HOXD10,SOX15,AJUBA,JUND,PAK4,CASZ1,RAB11FIP4,ANO1,RAP1GAP2,ITGB4,UNK,MTL5,RBM38,BEX1,PDE6B,E2F5,CATSPERB,VAV3,TRIM45,CD101,GRHL1,FHOD3,MSI1,TBX3,CCDC64,FLNB,CHAD,CDK5RAP2,ATAT1,SORL1,DUOX1,SPTBN5,BMP2K,SHROOM3,ANXA3,CASP6,PAPSS1,AMIGO2,LGR5,DUOXA1,DUOX2,TLE3,TPM1,PCSK6,MCTP2,FTO,CCDC40,ZNF750,ERBB2,APP,ARHGEF19,IGSF3,CELSR2,CRABP2,RORC,TUFT1,DUSP10,AFF3,LRIG1,TPBG,SHROOM2,CCDC120,ASTN2,PARD3,PAK1,ST14,ITPR1,ANK3,DLG5,GFRA1,FARP1,PTPRK,MARVELD2,C16ORF89,CMTM7,UBP1,MSI2,CABYR,TNIK,OBSCN,PDLIM3,EPHB1,FZD7,KIF5A,WIF1,CDK20,ZNF689,PAXIP1,FZD1,IL34,KIT,CNNM4,SPATA2,NPM2,RUNX1,RSPH1,RDH13,BRSK1,NEK8,SCGB3A1,PLXDC1,CCDC78,SHANK2,MATN1,WNT4,VANGL2,TDRD5,ACTG2,TGFA,CLDN1,ELF3,RBM47,ZC3H12A,SFMBT1,PLXNB1,ITGA2,F2RL1,SFXN1,CHMP4C,DEFB1,STRBP,ARF6,TTC8,SALL2,SPINT1,CRABP1,TMEM41B,WEE1,ZNF3,ANPEP,NAV2,TRAPPC9,EVPL,RAB26,RHOH,SERINC2,LDLRAD4,SEMA4C,ROR2,EFNA1,BNC1,ALCAM,KRT8,IRX1,IRX2,ZNF16,PDGFD,KRT19,KRT15,CLSTN1,AZU1,SMARCC1,JUP,SPTBN2,SEZ6L2,NR2F1,SFN,ETV4,BAIAP2,LRRN1,GJC3,PRR15,IRX5,TGIF1,IRX3,CALML5,P4HTM,ERBB4,FAM101A,ALOX15B,SHISA2,FAM83H,SYNE4,HKR1,PLAG1,IDH2,RAD51B,EPHB3,PAQR7,ABAT,ZNRF3,ASCL2,ZNF703,TBX1,TACSTD2,EFNA5,EIF4ENIF1,OSBP2,NELFA,INPP5J,RBM11,MUC1,KRT5,WWOX,PCLO,ZNF396,KRT14,MAPT,KIAA1598,IFT140,SEMA4D,AGRN,SERPINA5,CLDN4,SYCP2,SEMA4A,EVL,TRAPPC2,PLXNB2,XRCC2,MKL1,LAMB3,SRC,SVIL,PDGFA,SIPA1L1,CDC42SE1,HIST4H4,KIF13B,ATL1,LDB1,FOXO6,C6ORF25,CCHCR1,DDR1,KRT6A,HMGN1,PEG10,EFNA4,GSTA1,ETV5,FMN1,PCDHA3,PCGF2",2.07341323346828
