"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"166","lightgreen","DownWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",2.60482109510465e-15
"167","blue","brown_Cortex__HumanChimp","Brain",2.67607496184303e-15
"168","brown","Tail of Caudate Nucleus_localMarker(FC>2)_IN_Striatum__HBA","HumanBrainRegions",3.03847400361254e-15
"169","lightcyan","honeydew_M7_Mitochondria__CTX","Brain",3.35801935138204e-15
"170","paleturquoise","brown_upAging_copperHomeostatisMT1__Lu_Aging","Brain",4.06729093413917e-15
"171","plum1","Putamen_localMarker(top200)_IN_Striatum__HBA","HumanBrainRegions",5.74143139313585e-15
"172","blue","Polycomb_genes_(PGSTs)_repressed_by_SCs_(Table_S9)__Lee","StemCells",5.83478181285724e-15
"173","blue","magenta_downAD_synapticTransmission__Blalock_AD","Brain",6.28504316508483e-15
"174","blue","inferior olivary complex_localMarker(FC>2)_IN_Myelencephalon__HBA","HumanBrainRegions",6.80739701951541e-15
"175","darkorange","central medullary reticular group_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",1.0396552824498e-14
"176","blue","Substantia Nigra, pars compacta_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",1.61932527929351e-14
"177","darkgreen","Oligodendrocyte_definite__Cahoy","Brain",2.02010920769901e-14
"178","blue","locus ceruleus_localMarker(FC>2)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",2.36044422422266e-14
"179","brown","blue_downAging_mitochondria_synapse__Lu_Aging","Brain",2.48041897467154e-14
"180","brown","Polycomb_genes_(PGSTs)_repressed_by_SCs_(Table_S9)__Lee","StemCells",2.59888280652645e-14
"181","saddlebrown","Astrocyte_probable__Cahoy","Brain",3.20875240596937e-14
"182","lightgreen","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",3.33347950654921e-14
"183","blue","Autism_differential_expression_across_at_least_one_comparison__Voineagu","Brain",3.36957655564692e-14
"184","darkorange","turquoise_upAging_oligo__Lu_Aging","Brain",3.94036311168973e-14
"185","brown","Dentate Nucleus_localMarker(top200)_IN_Cerebellar Nucleus__HBA","HumanBrainRegions",4.95424008731066e-14
"186","lightgreen","22578497_synaptic_transcriptome_2338__PMID_22578497_Cajigas_2012","PW_Lists",6.44465416951927e-14
"187","lightyellow","upActivationMicroglia_3treatments_Thomas__MicrogialMarkers","Brain",1.25758664148718e-13
"188","blue","106516_REACTOME_Transmission_across_Chemical_Synapses__Reactome_NCBI_Biosystems","PW_Lists",1.28910791294026e-13
"189","darkgrey","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",2.02733530604675e-13
"190","blue","blue_downAging_mitochondria_synapse__Lu_Aging","Brain",3.21841070893864e-13
"191","white","vestibular nuclei_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",3.33406735519936e-13
"192","bisque4","magenta_M8_Microglia(Type2)__MouseMeta","Brain",3.79600948859494e-13
"193","brown","GlutamatergicNeuronsInMouseCortex_Sugino__MO","Brain",5.54111336144219e-13
"194","darkgreen","Globus Pallidus_globalMarker(top200)__HBA","HumanBrainRegions",5.78996836618441e-13
"195","blue","Posterior Hypothalamic Area_localMarker(top200)_IN_Hypothalamus__HBA","HumanBrainRegions",1.11293528514774e-12
"196","blue","red_M11_Neuron__HumanMeta","Brain",1.12419831196395e-12
"197","brown","Rostral Group of intralaminar Nuclei_localMarker(top200)_IN_Dorthal Thalamus__HBA","HumanBrainRegions",1.21359481083665e-12
"198","darkorange","Emboliform Nucleus_localMarker(top200)_IN_Cerebellar Nucleus__HBA","HumanBrainRegions",1.22747614314076e-12
"199","cyan","22578497_synaptic_transcriptome_2338__PMID_22578497_Cajigas_2012","PW_Lists",1.24034941742972e-12
"200","cyan","green_M10_GlutamatergicSynapticFunction__CTX","Brain",1.32037895573872e-12
"201","skyblue","6012_postsynaptic_proteomics_pad_1097__Palazzolo_and_Wang","PW_Lists",1.34149837155266e-12
"202","plum1","Globus Pallidus_globalMarker(top200)__HBA","HumanBrainRegions",2.35991963646093e-12
"203","darkmagenta","turquoise_M14_Nucleus__HumanMeta","Brain",2.37338857826727e-12
"204","blue","locus ceruleus_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",2.6136527358547e-12
"205","paleturquoise","brown_M15_Astrocyte__CTX","Brain",2.89124652926577e-12
"206","skyblue","6011_postsynaptic_density_pad_1054__Palazzolo_and_Wang","PW_Lists",4.26335196830232e-12
"207","lightyellow","6317_pad_bdnf_db_1127__Palazzolo_and_Wang","PW_Lists",5.41294662383093e-12
"208","brown","6012_postsynaptic_proteomics_pad_1097__Palazzolo_and_Wang","PW_Lists",5.50212258605257e-12
"209","white","Supraoptic Nucleus_localMarker(top200)_IN_Hypothalamus__HBA","HumanBrainRegions",5.82884559045328e-12
"210","skyblue","RedBloodCell__Kabanova","Blood",5.93989423316479e-12
"211","darkmagenta","198843_WikiPathways_mRNA_processing__Wiki_Pathways_NCBI_Biosystems","PW_Lists",6.49714610348695e-12
"212","brown","6011_postsynaptic_density_pad_1054__Palazzolo_and_Wang","PW_Lists",9.40549472452657e-12
"213","blue","blue_Cortex__HumanChimp","Brain",1.13180086727948e-11
"214","blue","subiculum_localMarker(FC>2)_IN_Hippocampal Formation__HBA","HumanBrainRegions",1.46137523123769e-11
"215","brown","106513_REACTOME_Neuronal_System__Reactome_NCBI_Biosystems","PW_Lists",1.6152825794438e-11
"216","brown","Medial Group of Nuclei_localMarker(top200)_IN_Dorthal Thalamus__HBA","HumanBrainRegions",1.64098615437101e-11
"217","brown","6002_synapsedb_internet_2488__Palazzolo_and_Wang","PW_Lists",1.83530788898987e-11
"218","blue","greenyellow_downAD_ionAndCalciumTransport__Blalock_AD","Brain",1.93487031557577e-11
"219","brown","Lateral Nucleus_localMarker(FC>2)_IN_Amygdala__HBA","HumanBrainRegions",2.0218210319331e-11
"220","paleturquoise","UpWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",4.01059183796008e-11
"221","darkorange","black_WhiteMatter__HumanChimp","Brain",4.63116953047722e-11
"222","brown","green_M10_GlutamatergicSynapticFunction__CTX","Brain",4.92711755539338e-11
"223","skyblue","Recycling_endosome_TGN_Foster__MO","Brain",5.21883452188908e-11
"224","red","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",5.71975659714533e-11
"225","red","105983_REACTOME_HIV_Infection__Reactome_NCBI_Biosystems","PW_Lists",6.4406881001666e-11
"226","brown","blue_downAD_metalIonTransport_glycoprotein__Blalock_AD","Brain",6.60612182912951e-11
"227","brown","ventral tegmental area_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",9.26669584538935e-11
"228","blue","Tail of Caudate Nucleus_localMarker(top200)_IN_Striatum__HBA","HumanBrainRegions",9.853533728725e-11
"229","lightcyan","green_M5_Mitochondria__HumanMeta","Brain",1.1378877121852e-10
"230","darkorange2","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",1.1867497947257e-10
"231","sienna3","vestibular nuclei_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",1.38705214636509e-10
"232","brown","Temporal Lobe_localMarker(top200)_IN_Cerebral Cortex__HBA","HumanBrainRegions",2.14238739367929e-10
"233","lightyellow","upMGactivagtion_GSE1910__MicrogialMarkers","Brain",2.18028678299047e-10
"234","darkturquoise","171867_KEGG_Staphylococcus_aureus_infection__Kegg_NCBI_Biosystems","PW_Lists",2.22548843490283e-10
"235","darkturquoise","172846_KEGG_Staphylococcus_aureus_infection__Kegg_NCBI_Biosystems","PW_Lists",2.22548843490283e-10
"236","blue","6002_synapsedb_internet_2488__Palazzolo_and_Wang","PW_Lists",2.29073413648919e-10
"237","darkgreen","turquoise_upAging_oligo__Lu_Aging","Brain",2.36231832747965e-10
"238","blue","Hippocampal Formation_globalMarker(top200)__HBA","HumanBrainRegions",2.40953692951798e-10
"239","red","105769_REACTOME_G1S_Transition__Reactome_NCBI_Biosystems","PW_Lists",2.55819660566119e-10
"240","red","blue_Cortex__HumanChimp","Brain",2.62935247143629e-10
"241","darkorange2","orange_M5_Microglia(Type2)__CTX","Brain",2.73018080855736e-10
"242","sienna3","Superior Olivary Complex_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",3.30862214844604e-10
"243","yellowgreen","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",3.31941395056052e-10
"244","darkturquoise","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",3.63486703225172e-10
"245","blue","raphe nuclei of medulla_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",3.68782890223379e-10
"246","blue","blue_downAD_metalIonTransport_glycoprotein__Blalock_AD","Brain",3.98265145529611e-10
"247","sienna3","Supraoptic Nucleus_localMarker(FC>2)_IN_Hypothalamus__HBA","HumanBrainRegions",4.13150115744292e-10
"248","lightyellow","NF-kappaB pathway__ImmunePathway","Immune",4.87766058575804e-10
"249","darkturquoise","purple_M4_Microglia(Type1)__CTX","Brain",5.21908099850384e-10
