"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"64","mediumpurple3","167325_KEGG_Protein_processing_in_endoplasmic_reticulum__Kegg_NCBI_Biosystems","PW_Lists",2.53662702563942e-21
"65","honeydew1","477135_REACTOME_Metabolism__Reactome_NCBI_Biosystems","PW_Lists",8.43251649923387e-21
"66","grey60","106406_REACTOME_Initial_triggering_of_complement__Reactome_NCBI_Biosystems","PW_Lists",1.48980624041501e-20
"67","cyan","463_KEGG_Cell_cycle__Kegg_NCBI_Biosystems","PW_Lists",1.98088326406933e-20
"68","cyan","83054_KEGG_Cell_cycle__Kegg_NCBI_Biosystems","PW_Lists",1.98088326406933e-20
"69","plum1","6205_mito_inner_membrane_pad_299__Palazzolo_and_Wang","PW_Lists",4.31229985561991e-20
"70","honeydew1","106017_REACTOME_Vif-mediated_degradation_of_APOBEC3G__Reactome_NCBI_Biosystems","PW_Lists",4.31492677541639e-20
"71","tan","22556411_tanese_interactome_cytoplasm_329__PMID_22556411_Culver_2012","PW_Lists",7.77882360313685e-20
"72","honeydew1","6201_mito_db_pad_2664__Palazzolo_and_Wang","PW_Lists",1.68650939744019e-19
"73","plum1","198870_WikiPathways_Oxidative_phosphorylation__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.7971196243246e-19
"74","orangered4","red_M11_Neuron__HumanMeta","Brain",1.98593961248078e-19
"75","grey60","106405_REACTOME_Complement_cascade__Reactome_NCBI_Biosystems","PW_Lists",2.11944085856837e-19
"76","cyan","138007_Pathway_Interaction_Database_PLK1_signaling_events__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",2.49893773654106e-19
"77","orangered4","blue_M16_Neuron__CTX","Brain",5.70773780046985e-18
"78","tan","RedBloodCell__Kabanova","Blood",6.42220799829596e-18
"79","honeydew1","105770_REACTOME_Cyclin_E_associated_events_during_G1S_transition__Reactome_NCBI_Biosystems","PW_Lists",6.93009115999322e-18
"80","honeydew1","105783_REACTOME_Cyclin_A_Cdk2-associated_events_at_S_phase_entry__Reactome_NCBI_Biosystems","PW_Lists",9.70725520652856e-18
"81","honeydew1","105983_REACTOME_HIV_Infection__Reactome_NCBI_Biosystems","PW_Lists",9.80648008994082e-18
"82","honeydew1","477126_REACTOME_Cross-presentation_of_soluble_exogenous_antigens_(endosomes)__Reactome_NCBI_Biosystems","PW_Lists",1.19323350818202e-17
"83","darkorange","NKcell__Blood(composite)","Blood",1.45598637997277e-17
"84","honeydew1","105686_REACTOME_Regulation_of_activated_PAK-2p34_by_proteasome_mediated_degradation__Reactome_NCBI_Biosystems","PW_Lists",1.87616888690564e-17
"85","honeydew1","106010_REACTOME_Host_Interactions_of_HIV_factors__Reactome_NCBI_Biosystems","PW_Lists",2.51558780754626e-17
"86","honeydew1","Mitochondria_Foster__MO","Brain",2.57792521325411e-17
"87","honeydew1","105788_REACTOME_CDK-mediated_phosphorylation_and_removal_of_Cdc6__Reactome_NCBI_Biosystems","PW_Lists",2.91363482772792e-17
"88","honeydew1","105796_REACTOME_Ubiquitin-dependent_degradation_of_Cyclin_D__Reactome_NCBI_Biosystems","PW_Lists",2.91363482772792e-17
"89","honeydew1","105797_REACTOME_Ubiquitin-dependent_degradation_of_Cyclin_D1__Reactome_NCBI_Biosystems","PW_Lists",2.91363482772792e-17
"90","honeydew1","106176_REACTOME_Regulation_of_ornithine_decarboxylase_(ODC)__Reactome_NCBI_Biosystems","PW_Lists",2.91363482772792e-17
"91","tan","6012_postsynaptic_proteomics_pad_1097__Palazzolo_and_Wang","PW_Lists",3.55257940565868e-17
"92","honeydew1","106026_REACTOME_Vpu_mediated_degradation_of_CD4__Reactome_NCBI_Biosystems","PW_Lists",4.47199368894193e-17
"93","honeydew1","160939_REACTOME_Autodegradation_of_the_E3_ubiquitin_ligase_COP1__Reactome_NCBI_Biosystems","PW_Lists",4.47199368894193e-17
"94","darkorange","137922_Pathway_Interaction_Database_IL12-mediated_signaling_events__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",5.11375404407167e-17
"95","honeydew1","105836_REACTOME_Autodegradation_of_Cdh1_by_Cdh1_APCC__Reactome_NCBI_Biosystems","PW_Lists",5.78545664581816e-17
"96","honeydew1","105744_REACTOME_Stabilization_of_p53__Reactome_NCBI_Biosystems","PW_Lists",6.78787340825198e-17
"97","honeydew1","105747_REACTOME_p53-Independent_G1S_DNA_damage_checkpoint__Reactome_NCBI_Biosystems","PW_Lists",6.78787340825198e-17
"98","honeydew1","105748_REACTOME_p53-Independent_DNA_Damage_Response__Reactome_NCBI_Biosystems","PW_Lists",6.78787340825198e-17
"99","honeydew1","105749_REACTOME_Ubiquitin_Mediated_Degradation_of_Phosphorylated_Cdc25A__Reactome_NCBI_Biosystems","PW_Lists",6.78787340825198e-17
"100","honeydew1","477137_REACTOME_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",7.29115624292673e-17
"101","cyan","160941_REACTOME_Mitotic_G1-G1S_phases__Reactome_NCBI_Biosystems","PW_Lists",1.12696955797211e-16
"102","honeydew1","105833_REACTOME_APCC_Cdc20_mediated_degradation_of_Securin__Reactome_NCBI_Biosystems","PW_Lists",1.15209327078268e-16
"103","tan","6011_postsynaptic_density_pad_1054__Palazzolo_and_Wang","PW_Lists",1.40751478475164e-16
"104","honeydew1","105828_REACTOME_SCF-beta-TrCP_mediated_degradation_of_Emi1__Reactome_NCBI_Biosystems","PW_Lists",1.51584136799418e-16
"105","honeydew1","187212_REACTOME_Destabilization_of_mRNA_by_AUF1_(hnRNP_D0)__Reactome_NCBI_Biosystems","PW_Lists",1.51584136799418e-16
"106","cyan","105750_REACTOME_G2M_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",3.64111937936606e-16
"107","honeydew1","105741_REACTOME_p53-Dependent_G1S_DNA_damage_checkpoint__Reactome_NCBI_Biosystems","PW_Lists",4.71316882475515e-16
"108","honeydew1","105743_REACTOME_p53-Dependent_G1_DNA_Damage_Response__Reactome_NCBI_Biosystems","PW_Lists",4.71316882475515e-16
"109","honeydew1","83098_KEGG_Parkinson's_disease__Kegg_NCBI_Biosystems","PW_Lists",5.66908406630475e-16
"110","honeydew1","105831_REACTOME_APCC_Cdc20_mediated_degradation_of_mitotic_proteins__Reactome_NCBI_Biosystems","PW_Lists",5.75519830759465e-16
"111","honeydew1","105835_REACTOME_APCC_Cdh1_mediated_degradation_of_Cdc20_and_other_APCC_Cdh1_targeted_proteins_in_late_mitosisearly_G1__Reactome_NCBI_Biosystems","PW_Lists",5.75519830759465e-16
"112","yellowgreen","Bcell__Blood(composite)","Blood",6.10769399545228e-16
"113","honeydew1","105685_REACTOME_Regulation_of_Apoptosis__Reactome_NCBI_Biosystems","PW_Lists",6.76204619453268e-16
"114","honeydew1","105771_REACTOME_SCF(Skp2)-mediated_degradation_of_p27p21__Reactome_NCBI_Biosystems","PW_Lists",6.76204619453268e-16
"115","honeydew1","105824_REACTOME_CDT1_association_with_the_CDC6_ORC_origin_complex__Reactome_NCBI_Biosystems","PW_Lists",6.76204619453268e-16
"116","honeydew1","105829_REACTOME_Activation_of_APCC_and_APCC_Cdc20_mediated_degradation_of_mitotic_proteins__Reactome_NCBI_Biosystems","PW_Lists",7.80066868987403e-16
"117","cyan","138080_Pathway_Interaction_Database_Aurora_B_signaling__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",1.18938136258792e-15
"118","honeydew1","105740_REACTOME_G1S_DNA_Damage_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",1.35952846064072e-15
"119","skyblue3","pink_M10_Microglia(Type1)__HumanMeta","Brain",3.76263934433143e-15
"120","honeydew1","477124_REACTOME_ER-Phagosome_pathway__Reactome_NCBI_Biosystems","PW_Lists",5.04589351969124e-15
"121","honeydew1","105826_REACTOME_Regulation_of_APCC_activators_between_G1S_and_early_anaphase__Reactome_NCBI_Biosystems","PW_Lists",5.69268255554325e-15
"122","honeydew1","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",5.74054673337248e-15
"123","cyan","105739_REACTOME_Cell_Cycle_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",7.89087965634884e-15
"124","honeydew1","105821_REACTOME_Assembly_of_the_pre-replicative_complex__Reactome_NCBI_Biosystems","PW_Lists",1.26281175137054e-14
"125","honeydew1","106510_REACTOME_Signaling_by_Wnt__Reactome_NCBI_Biosystems","PW_Lists",1.26281175137054e-14
"126","honeydew1","106511_REACTOME_Degradation_of_beta-catenin_by_the_destruction_complex__Reactome_NCBI_Biosystems","PW_Lists",1.26281175137054e-14
"127","honeydew1","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",1.60782711459163e-14
"128","darkmagenta","turquoise_M14_Nucleus__MouseMeta","Brain",1.66881230247081e-14
"129","honeydew1","105825_REACTOME_APCC-mediated_degradation_of_cell_cycle_proteins__Reactome_NCBI_Biosystems","PW_Lists",2.06408932850669e-14
"130","honeydew1","160944_REACTOME_Regulation_of_mitotic_cell_cycle__Reactome_NCBI_Biosystems","PW_Lists",2.06408932850669e-14
"131","cyan","137934_Pathway_Interaction_Database_E2F_transcription_factor_network__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",2.1561732391835e-14
"132","cyan","105769_REACTOME_G1S_Transition__Reactome_NCBI_Biosystems","PW_Lists",2.95973458160309e-14
"133","honeydew1","105786_REACTOME_Switching_of_origins_to_a_post-replicative_state__Reactome_NCBI_Biosystems","PW_Lists",3.00620998645628e-14
"134","honeydew1","105787_REACTOME_Orc1_removal_from_chromatin__Reactome_NCBI_Biosystems","PW_Lists",3.00620998645628e-14
"135","cyan","105782_REACTOME_S_Phase__Reactome_NCBI_Biosystems","PW_Lists",4.62945635093907e-14
"136","honeydew1","105901_REACTOME_Removal_of_licensing_factors_from_origins__Reactome_NCBI_Biosystems","PW_Lists",5.22605628617303e-14
"137","honeydew1","477122_REACTOME_Antigen_processing-Cross_presentation__Reactome_NCBI_Biosystems","PW_Lists",8.91724839838756e-14
"138","grey60","Bcell__Blood(composite)","Blood",9.11615582216422e-14
"139","honeydew1","105899_REACTOME_Regulation_of_DNA_replication__Reactome_NCBI_Biosystems","PW_Lists",1.15713914048484e-13
"140","honeydew1","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",1.31603360605488e-13
"141","cyan","161048_REACTOME_Chromosome_Maintenance__Reactome_NCBI_Biosystems","PW_Lists",1.37714372908662e-13
"142","grey60","Innate immunity signaling__ImmunePathway","Immune",1.72947015831788e-13
"143","honeydew1","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",2.03716711273643e-13
"144","honeydew1","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",2.03716711273643e-13
"145","honeydew1","105769_REACTOME_G1S_Transition__Reactome_NCBI_Biosystems","PW_Lists",2.96558986056477e-13
"146","tan","Recycling_endosome_TGN_Foster__MO","Brain",3.09957758214706e-13
"147","cyan","105776_REACTOME_G1S-Specific_Transcription__Reactome_NCBI_Biosystems","PW_Lists",3.6155260258869e-13
"148","honeydew1","105782_REACTOME_S_Phase__Reactome_NCBI_Biosystems","PW_Lists",4.28277438915647e-13
"149","honeydew1","salmon_M12_Ribosome__MouseMeta","Brain",4.28277438915647e-13
"150","darkmagenta","turquoise_M14_Nucleus__HumanMeta","Brain",4.98936587254415e-13
"151","honeydew1","105820_REACTOME_MG1_Transition__Reactome_NCBI_Biosystems","PW_Lists",5.07790386917019e-13
"152","honeydew1","105898_REACTOME_DNA_Replication_Pre-Initiation__Reactome_NCBI_Biosystems","PW_Lists",5.07790386917019e-13
"153","honeydew1","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",5.40225190865969e-13
"154","skyblue1","Reticulocytes_genesCorrelatedAcrossIndividuals__Whitney","Blood",5.64886136456792e-13
"155","cyan","105754_REACTOME_Activation_of_ATR_in_response_to_replication_stress__Reactome_NCBI_Biosystems","PW_Lists",1.60324599048126e-12
"156","skyblue3","RedBloodCell__Kabanova","Blood",1.75732556669041e-12
"157","honeydew1","187211_REACTOME_Regulation_of_mRNA_Stability_by_Proteins_that_Bind_AU-rich_Elements__Reactome_NCBI_Biosystems","PW_Lists",1.9620915017773e-12
"158","honeydew1","512_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.46396909976469e-12
"159","honeydew1","83100_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.46396909976469e-12
"160","plum1","477135_REACTOME_Metabolism__Reactome_NCBI_Biosystems","PW_Lists",3.45791163229584e-12
"161","red","Neutrophils_genesCorrelatedAcrossIndividuals__Whitney","Blood",5.45541972232082e-12
"162","honeydew1","198786_WikiPathways_Proteasome_Degradation__Wiki_Pathways_NCBI_Biosystems","PW_Lists",5.69517404806964e-12
"163","cyan","105778_REACTOME_E2F_mediated_regulation_of_DNA_replication__Reactome_NCBI_Biosystems","PW_Lists",9.4540999729974e-12
"164","cyan","198771_WikiPathways_DNA_Replication__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.02447523386682e-11
"165","honeydew1","105784_REACTOME_Synthesis_of_DNA__Reactome_NCBI_Biosystems","PW_Lists",1.22394309369103e-11
"166","honeydew1","105739_REACTOME_Cell_Cycle_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",2.20970684461935e-11
"167","honeydew1","160941_REACTOME_Mitotic_G1-G1S_phases__Reactome_NCBI_Biosystems","PW_Lists",2.4122210797161e-11
"168","thistle1","6107_kegg_lysosome_pad_121__Kegg_NCBI_Biosystems","PW_Lists",4.70030092404779e-11
"169","thistle1","96865_KEGG_Lysosome__Kegg_NCBI_Biosystems","PW_Lists",4.70030092404779e-11
"170","thistle1","99052_KEGG_Lysosome__Kegg_NCBI_Biosystems","PW_Lists",4.70030092404779e-11
"171","darkorange","138018_Pathway_Interaction_Database_Downstream_signaling_in_naive_CD8+_T_cells__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",5.5276006470798e-11
"172","honeydew1","Synaptic__MitochondrialType","Brain",5.68677280512586e-11
"173","plum1","6213_mito_disease_pad_171__Palazzolo_and_Wang","PW_Lists",6.28422840777824e-11
"174","honeydew1","106169_REACTOME_Metabolism_of_amino_acids_and_derivatives__Reactome_NCBI_Biosystems","PW_Lists",7.46968011693545e-11
"175","orangered4","turquoise_M14_Nucleus__MouseMeta","Brain",7.57385954079956e-11
"176","plum1","132956_KEGG_Metabolic_pathways__Kegg_NCBI_Biosystems","PW_Lists",8.47605601539862e-11
"177","cyan","105784_REACTOME_Synthesis_of_DNA__Reactome_NCBI_Biosystems","PW_Lists",1.28750866776728e-10
"178","honeydew1","413420_KEGG_Proteasome,_20S_core_particle__Kegg_NCBI_Biosystems","PW_Lists",1.48042383267096e-10
"179","cyan","105789_REACTOME_DNA_strand_elongation__Reactome_NCBI_Biosystems","PW_Lists",1.55525318929387e-10
"180","pink","478_KEGG_Focal_adhesion__Kegg_NCBI_Biosystems","PW_Lists",1.79604019575721e-10
"181","pink","83067_KEGG_Focal_adhesion__Kegg_NCBI_Biosystems","PW_Lists",1.79604019575721e-10
"182","orangered4","RedBloodCell__Kabanova","Blood",1.8624485184424e-10
"183","orangered4","yellow_M18__CTX","Brain",2.23140070889289e-10
"184","paleturquoise","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",2.59428227003187e-10
"185","plum1","DownWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",2.85368911559314e-10
"186","darkolivegreen4","6317_pad_bdnf_db_1127__Palazzolo_and_Wang","PW_Lists",2.89190285928647e-10
"187","darkorange","Lymphcytes_genesCorrelatedAcrossIndividuals__Whitney","Blood",2.90968580464377e-10
"188","salmon2","169295_KEGG_Pancreatic_secretion__Kegg_NCBI_Biosystems","PW_Lists",2.98263043274227e-10
"189","salmon2","169306_KEGG_Pancreatic_secretion__Kegg_NCBI_Biosystems","PW_Lists",2.98263043274227e-10
"190","indianred4","167190_KEGG_Protein_processing_in_endoplasmic_reticulum__Kegg_NCBI_Biosystems","PW_Lists",3.9204096694108e-10
"191","indianred4","167325_KEGG_Protein_processing_in_endoplasmic_reticulum__Kegg_NCBI_Biosystems","PW_Lists",3.9204096694108e-10
"192","honeydew1","6213_mito_disease_pad_171__Palazzolo_and_Wang","PW_Lists",5.54766019131024e-10
"193","skyblue3","Substantia Nigra, pars reticulata_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",7.20036048395336e-10
"194","pink","198795_WikiPathways_Focal_Adhesion__Wiki_Pathways_NCBI_Biosystems","PW_Lists",7.49740700645086e-10
"195","cyan","198805_WikiPathways_G1_to_S_cell_cycle_control__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.5031089166875e-09
"196","honeydew1","509_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.7531831405689e-09
"197","honeydew1","83097_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.7531831405689e-09
"198","plum1","honeydew_M7_Mitochondria__CTX","Brain",2.1928872055996e-09
"199","orangered4","brown_downAD_mitochondrion__Blalock_AD","Brain",2.32361677975696e-09
"200","thistle1","6112_pad_autophagy_db_594__Palazzolo_and_Wang","PW_Lists",2.34015745881377e-09
"201","skyblue3","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",2.38279357328566e-09
"202","plum1","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",2.71925831577846e-09
"203","honeydew1","366162_REACTOME_Antigen_processing__Ubiquitination_&_Proteasome_degradation__Reactome_NCBI_Biosystems","PW_Lists",2.97709157110089e-09
"204","orangered4","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",3.31059725851914e-09
"205","plum1","413409_KEGG_NADH_dehydrogenase_(ubiquinone)_1_beta_subcomplex__Kegg_NCBI_Biosystems","PW_Lists",3.91553017509943e-09
"206","cyan","187197_REACTOME_Kinesins__Reactome_NCBI_Biosystems","PW_Lists",4.56672185473548e-09
"207","darkgreen","105938_REACTOME_Generic_Transcription_Pathway__Reactome_NCBI_Biosystems","PW_Lists",4.80613317403112e-09
"208","cyan","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",4.88368010391383e-09
"209","paleturquoise","199266_KEGG_Ribosome_biogenesis_in_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",5.43211786152525e-09
"210","paleturquoise","199378_KEGG_Ribosome_biogenesis_in_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",5.43211786152525e-09
"211","honeydew1","DownWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",6.25130306533330e-09
"212","greenyellow","Bcell__Blood(composite)","Blood",6.49906677062156e-09
"213","honeydew1","105648_REACTOME_Apoptosis__Reactome_NCBI_Biosystems","PW_Lists",8.97279966866838e-09
"214","honeydew1","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",1.20857510787936e-08
"215","darkmagenta","Oligodendrocyte_probable__Cahoy","Brain",2.57783480335234e-08
"216","darkmagenta","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",2.87239965059501e-08
"217","honeydew1","160943_REACTOME_Mitotic_M-MG1_phases__Reactome_NCBI_Biosystems","PW_Lists",3.95726766528164e-08
"218","orangered4","DownWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",4.03797432978187e-08
"219","cyan","161049_REACTOME_Nucleosome_assembly__Reactome_NCBI_Biosystems","PW_Lists",6.1710374110262e-08
