"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"59","darkred","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",9.18415673515126e-39
"60","turquoise","tan_M13_Neuron__HumanMeta","Brain",9.19253576503474e-39
"61","darkred","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.62874541842491e-38
"62","darkred","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.62874541842491e-38
"63","black","turquoise_upAging_oligo__Lu_Aging","Brain",4.93393800254959e-38
"64","darkred","106074_REACTOME_Influenza_Viral_RNA_Transcription_and_Replication__Reactome_NCBI_Biosystems","PW_Lists",1.5116992252119e-37
"65","darkred","83098_KEGG_Parkinson's_disease__Kegg_NCBI_Biosystems","PW_Lists",3.21556773900531e-37
"66","turquoise","pink_downAD_synapticTransmission__Blalock_AD","Brain",4.02771416396343e-37
"67","turquoise","22578497_synaptic_transcriptome_2338__PMID_22578497_Cajigas_2012","PW_Lists",4.72602145172411e-37
"68","blue","red_M11_Neuron__HumanMeta","Brain",5.72593208747867e-37
"69","darkred","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",8.68791479445942e-37
"70","brown","Autism_associated_module_M12__Voineagu","Brain",1.57731158881333e-36
"71","darkred","366240_REACTOME_Nonsense-Mediated_Decay__Reactome_NCBI_Biosystems","PW_Lists",2.33013043231259e-35
"72","darkred","366241_REACTOME_Nonsense_Mediated_Decay_Enhanced_by_the_Exon_Junction_Complex__Reactome_NCBI_Biosystems","PW_Lists",2.33013043231259e-35
"73","cyan","Supraoptic Nucleus_localMarker(FC>2)_IN_Hypothalamus__HBA","HumanBrainRegions",2.89994412093975e-34
"74","black","Lateral hypothalamic area_localMarker(top200)_IN_Hypothalamus__HBA","HumanBrainRegions",3.26192498227775e-34
"75","cyan","frontal part, inferior bank of gyrus_localMarker(top200)_IN_Cingulate Gyrus__HBA","HumanBrainRegions",1.27439507280666e-33
"76","darkred","cyan_M4_Mitochondria__MouseMeta","Brain",2.77605459431411e-33
"77","darkred","477137_REACTOME_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",5.16383827795675e-33
"78","turquoise","medial parabrachial nucleus_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",6.61622984795652e-33
"79","darkred","salmon_M12_Ribosome__HumanMeta","Brain",6.62138443307433e-33
"80","pink","orange_M5_Microglia(Type2)__CTX","Brain",7.29512412665834e-33
"81","darkred","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",1.21819833824615e-31
"82","blue","DownWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",1.84144728306237e-31
"83","cyan","overexpressed_in_multipotent_primary_hematopoietic_SCs_(CD133+)__Cui","StemCells",3.76246226304547e-31
"84","darkred","106067_REACTOME_Influenza_Infection__Reactome_NCBI_Biosystems","PW_Lists",9.64372400671651e-31
"85","black","lateral bank of gyrus_localMarker(top200)_IN_Parahippocampal Gyrus__HBA","HumanBrainRegions",1.14691747554882e-30
"86","pink","Supraoptic Nucleus_localMarker(FC>2)_IN_Hypothalamus__HBA","HumanBrainRegions",1.25297570979452e-30
"87","turquoise","Striatum_globalMarker(top200)__HBA","HumanBrainRegions",1.25725556541579e-30
"88","darkred","106068_REACTOME_Influenza_Life_Cycle__Reactome_NCBI_Biosystems","PW_Lists",1.52351413298392e-30
"89","darkred","6201_mito_db_pad_2664__Palazzolo_and_Wang","PW_Lists",5.78692649556813e-30
"90","turquoise","Autism_associated_module_M12__Voineagu","Brain",6.93316073673312e-30
"91","purple","brown_upAging_copperHomeostatisMT1__Lu_Aging","Brain",1.56220797516251e-29
"92","grey60","vestibular nuclei_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",2.77043471271219e-29
"93","darkred","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",3.66298180842626e-29
"94","cyan","171867_KEGG_Staphylococcus_aureus_infection__Kegg_NCBI_Biosystems","PW_Lists",5.37771951363983e-29
"95","cyan","172846_KEGG_Staphylococcus_aureus_infection__Kegg_NCBI_Biosystems","PW_Lists",5.37771951363983e-29
"96","blue","brown_downAD_mitochondrion__Blalock_AD","Brain",1.04640968246461e-28
"97","darkred","106230_REACTOME_Metabolism_of_proteins__Reactome_NCBI_Biosystems","PW_Lists",1.76231140424141e-28
"98","turquoise","purple_downAD_synapticTransmission__Blalock_AD","Brain",4.50839137666565e-28
"99","darkred","198870_WikiPathways_Oxidative_phosphorylation__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.17250002998951e-27
"100","black","black_WhiteMatter__HumanChimp","Brain",2.02966273329791e-27
"101","darkred","512_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.17690863559766e-26
"102","darkred","83100_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.17690863559766e-26
"103","darkred","upWithABeta_MGactivation_GSE772__MicrogialMarkers","Brain",5.37266343891683e-26
"104","pink","Astrocyte_probable__Cahoy","Brain",7.75519351749786e-26
"105","black","Oligodendrocyte__ABA","Brain",3.70616629973989e-25
"106","brown","green_M10_GlutamatergicSynapticFunction__CTX","Brain",5.40708695387446e-25
"107","darkred","cyan_M4_Mitochondria__HumanMeta","Brain",1.03587919040863e-24
"108","darkred","509_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.69930573006318e-24
"109","darkred","83097_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",2.69930573006318e-24
"110","cyan","Supraoptic Nucleus_localMarker(top200)_IN_Hypothalamus__HBA","HumanBrainRegions",6.17298245929219e-24
"111","brown","22578497_synaptic_transcriptome_2338__PMID_22578497_Cajigas_2012","PW_Lists",9.57012639367315e-24
"112","lightcyan","Astrocyte_probable__Cahoy","Brain",1.39920312516757e-23
"113","darkred","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",2.50277462490164e-23
"114","brown","greenyellow_M6_GlutatmatergicSynapse__MouseMeta","Brain",4.3359509405657e-23
"115","cyan","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",4.46110515098332e-23
"116","turquoise","red_M11_Neuron__HumanMeta","Brain",1.06373727883978e-22
"117","turquoise","greenyellow_downAD_ionAndCalciumTransport__Blalock_AD","Brain",2.46431948387109e-22
"118","turquoise","Substantia Nigra, pars compacta_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",4.52664970616922e-22
"119","turquoise","Tail of Caudate Nucleus_localMarker(top200)_IN_Striatum__HBA","HumanBrainRegions",4.88565537307287e-22
"120","brown","Dentate Nucleus_localMarker(top200)_IN_Cerebellar Nucleus__HBA","HumanBrainRegions",1.56783249253646e-21
"121","darkred","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",2.02667974296192e-21
"122","pink","UpWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",6.77699134307478e-21
"123","cyan","purple_M4_Microglia(Type1)__CTX","Brain",7.42936188954413e-21
"124","turquoise","6001_synapsedb_pad_3552__Palazzolo_and_Wang","PW_Lists",8.63414912239853e-21
"125","black","Pretectal Region_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",1.02687083176535e-20
"126","cyan","upInFrontalCortex__EarlyAD","Brain",1.11939763878191e-20
"127","turquoise","brown_downAD_mitochondrion__Blalock_AD","Brain",1.26656478146214e-20
"128","turquoise","106513_REACTOME_Neuronal_System__Reactome_NCBI_Biosystems","PW_Lists",1.31143692734962e-20
"129","cyan","534_KEGG_Systemic_lupus_erythematosus__Kegg_NCBI_Biosystems","PW_Lists",1.44183943721331e-20
"130","cyan","83122_KEGG_Systemic_lupus_erythematosus__Kegg_NCBI_Biosystems","PW_Lists",1.44183943721331e-20
"131","darkred","6213_mito_disease_pad_171__Palazzolo_and_Wang","PW_Lists",1.81505670134816e-20
"132","turquoise","yellow_Caudate__HumanChimp","Brain",2.26074045140137e-20
"133","turquoise","brown_Cortex__HumanChimp","Brain",2.44763757376413e-20
"134","blue","22578497_synaptic_transcriptome_2338__PMID_22578497_Cajigas_2012","PW_Lists",2.97191519976026e-20
"135","turquoise","Nucleus Accumbens_localMarker(top200)_IN_Striatum__HBA","HumanBrainRegions",4.93112277442211e-20
"136","magenta","Myelencephalon_globalMarker(top200)__HBA","HumanBrainRegions",6.93976278638913e-20
"137","black","Reticular Nucleus of Thalamus_localMarker(top200)_IN_Ventral Thalamus__HBA","HumanBrainRegions",3.12958612071317e-19
"138","turquoise","locus ceruleus_localMarker(FC>2)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",3.94715428854056e-19
"139","brown","Striatum_globalMarker(top200)__HBA","HumanBrainRegions",4.67652493935641e-19
"140","turquoise","Substantia Nigra, pars compacta_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",6.79152501262511e-19
"141","brown","Autism_differential_expression_across_at_least_one_comparison__Voineagu","Brain",1.80088072866547e-18
"142","darkred","530764_REACTOME_Disease__Reactome_NCBI_Biosystems","PW_Lists",1.8625889715843e-18
"143","lightcyan","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",2.19659947981141e-18
"144","darkred","6205_mito_inner_membrane_pad_299__Palazzolo_and_Wang","PW_Lists",2.26296242107631e-18
"145","cyan","193096_KEGG_Osteoclast_differentiation__Kegg_NCBI_Biosystems","PW_Lists",2.33060537250044e-18
"146","cyan","193147_KEGG_Osteoclast_differentiation__Kegg_NCBI_Biosystems","PW_Lists",2.33060537250044e-18
"147","turquoise","locus ceruleus_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",2.78857536014806e-18
"148","turquoise","Lateral Nucleus_localMarker(top200)_IN_Amygdala__HBA","HumanBrainRegions",3.263912982792e-18
"149","blue","brown_pyramidalNeurons_Layer5/basolateralAmygdala__Sugino/Winden","Brain",4.27421121884284e-18
"150","turquoise","Annotated_genes_bound_by_Suz12_(Table_S8)__Lee","StemCells",5.99170407418513e-18
"151","turquoise","spinal trigeminal nucleus_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",7.68994709667104e-18
"152","black","central medullary reticular group_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",8.28772087079582e-18
"153","darkgreen","Oligodendrocyte_probable__Cahoy","Brain",1.83027708096237e-17
"154","darkred","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",3.27926316265293e-17
"155","turquoise","Polycomb_genes_(PGSTs)_repressed_by_SCs_(Table_S9)__Lee","StemCells",3.66232864994107e-17
"156","darkred","Mitochondria_Foster__MO","Brain",3.75224211770538e-17
"157","midnightblue","cyan_M4_Mitochondria__MouseMeta","Brain",5.6589787920637e-17
"158","black","Superior Olivary Complex_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",8.68042722309525e-17
"159","turquoise","inferior olivary complex_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",1.33398124175293e-16
"160","turquoise","Substantia Innominata_localMarker(top200)_IN_Basal Forebrain__HBA","HumanBrainRegions",1.64374129316741e-16
"161","turquoise","inferior olivary complex_localMarker(FC>2)_IN_Myelencephalon__HBA","HumanBrainRegions",1.82003124574702e-16
"162","darkred","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",2.62186478239616e-16
"163","darkred","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",2.62186478239616e-16
"164","black","Emboliform Nucleus_localMarker(top200)_IN_Cerebellar Nucleus__HBA","HumanBrainRegions",3.13251602223973e-16
"165","cyan","213743_KEGG_Tuberculosis__Kegg_NCBI_Biosystems","PW_Lists",4.0080103370461e-16
"166","cyan","213780_KEGG_Tuberculosis__Kegg_NCBI_Biosystems","PW_Lists",4.0080103370461e-16
"167","pink","upActivationMicroglia_3treatments_Thomas__MicrogialMarkers","Brain",4.19895247381616e-16
"168","darkred","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",5.01251372934772e-16
"169","turquoise","6012_postsynaptic_proteomics_pad_1097__Palazzolo_and_Wang","PW_Lists",6.03937631571765e-16
"170","turquoise","magenta_downAD_synapticTransmission__Blalock_AD","Brain",6.66234937702169e-16
"171","cyan","Neutrophils_genesCorrelatedAcrossIndividuals__Whitney","Blood",7.65454002068244e-16
"172","turquoise","blue_Cortex__HumanChimp","Brain",8.99383869375005e-16
"173","blue","turquoise_M14_Nucleus__HumanMeta","Brain",9.94674146554039e-16
"174","turquoise","Hippocampal Formation_globalMarker(top200)__HBA","HumanBrainRegions",9.97229015317441e-16
"175","turquoise","6011_postsynaptic_density_pad_1054__Palazzolo_and_Wang","PW_Lists",2.20239829331201e-15
"176","blue","turquoise_downAD_intracellularTransport_cytoskeleton__Blalock_AD","Brain",3.34695024180119e-15
"177","turquoise","trochlear nucleus_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",4.44252108902733e-15
"178","lightcyan","turquoise_upAging_oligo__Lu_Aging","Brain",4.50580653279084e-15
"179","turquoise","106516_REACTOME_Transmission_across_Chemical_Synapses__Reactome_NCBI_Biosystems","PW_Lists",4.52767176738783e-15
"180","turquoise","blue_downAging_mitochondria_synapse__Lu_Aging","Brain",4.53255338788476e-15
"181","lightcyan","turquoise_M14_Nucleus__HumanMeta","Brain",1.27923105333915e-14
"182","turquoise","raphe nuclei of medulla_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",1.63673782858398e-14
"183","brown","Neuron_definite__Cahoy","Brain",2.23363345601815e-14
"184","cyan","144028_KEGG_Leishmaniasis__Kegg_NCBI_Biosystems","PW_Lists",2.67548169961801e-14
"185","cyan","144181_KEGG_Leishmaniasis__Kegg_NCBI_Biosystems","PW_Lists",2.67548169961801e-14
"186","darkgreen","turquoise_M14_Nucleus__HumanMeta","Brain",3.81487799116874e-14
"187","turquoise","lateral medullary reticular group_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",4.57249617606625e-14
"188","turquoise","Medial Group of Nuclei_localMarker(top200)_IN_Dorthal Thalamus__HBA","HumanBrainRegions",6.38066929416833e-14
"189","turquoise","GlutamatergicNeuronsInMouseCortex_Sugino__MO","Brain",8.42187426562803e-14
"190","blue","Down_CD40_stimulation_in_MG_AitGhezala__MicrogialMarkers","Brain",8.9395892951195e-14
"191","cyan","153859_KEGG_Phagosome__Kegg_NCBI_Biosystems","PW_Lists",1.15930758081285e-13
"192","cyan","153910_KEGG_Phagosome__Kegg_NCBI_Biosystems","PW_Lists",1.15930758081285e-13
"193","brown","yellow_Caudate__HumanChimp","Brain",1.17296731506209e-13
"194","turquoise","Midbrain Raphe Nuclei_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",1.48182166408906e-13
"195","turquoise","Dentate Nucleus_localMarker(top200)_IN_Cerebellar Nucleus__HBA","HumanBrainRegions",7.30343303059959e-13
"196","turquoise","Amygdala_globalMarker(top200)__HBA","HumanBrainRegions",1.20838918022738e-12
"197","turquoise","subiculum_localMarker(top200)_IN_Hippocampal Formation__HBA","HumanBrainRegions",1.20838918022738e-12
"198","magenta","Midbrain Raphe Nuclei_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",1.21630094045379e-12
"199","turquoise","blue_M16_Neuron__CTX","Brain",2.09293142410246e-12
"200","turquoise","Basal Pons_globalMarker(top200)__HBA","HumanBrainRegions",2.24427235543337e-12
"201","turquoise","Posterior Hypothalamic Area_localMarker(top200)_IN_Hypothalamus__HBA","HumanBrainRegions",2.63800174756157e-12
"202","turquoise","Autism_differential_expression_across_at_least_one_comparison__Voineagu","Brain",3.86268109861573e-12
"203","pink","upInFrontalCortex__EarlyAD","Brain",4.05694060814965e-12
"204","salmon","Up_CD40_stimulation_in_MG_AitGhezala__MicrogialMarkers","Brain",4.75157504031281e-12
"205","turquoise","Midbrain Raphe Nuclei_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",4.87495459477143e-12
"206","cyan","RedBloodCell__Kabanova","Blood",5.42850799137715e-12
"207","pink","6317_pad_bdnf_db_1127__Palazzolo_and_Wang","PW_Lists",8.12659019189708e-12
"208","brown","6001_synapsedb_pad_3552__Palazzolo_and_Wang","PW_Lists",8.38948325222922e-12
"209","purple","Astrocyte__ABA","Brain",1.64872684703441e-11
"210","turquoise","Neuron__ABA","Brain",2.88751844408288e-11
"211","pink","NF-kappaB pathway__ImmunePathway","Immune",3.27614241085274e-11
"212","turquoise","6002_synapsedb_internet_2488__Palazzolo_and_Wang","PW_Lists",4.61645946538419e-11
"213","brown","106513_REACTOME_Neuronal_System__Reactome_NCBI_Biosystems","PW_Lists",5.67603812256146e-11
"214","magenta","Midbrain Raphe Nuclei_localMarker(FC>2)_IN_Mesencephalon__HBA","HumanBrainRegions",7.15000796500624e-11
"215","grey60","overexpressed_in_multipotent_primary_hematopoietic_SCs_(CD133+)__Cui","StemCells",8.735119688787e-11
"216","turquoise","Developmental_signaling_proteins_bound_by_Suz12_(Table_S12)__Lee","StemCells",1.00336061814279e-10
"217","pink","black_noChangeAD_heatShockProteinActivity__Blalock_AD","Brain",1.07867897632664e-10
"218","turquoise","arcuate nucleus of medulla_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",1.13467886540514e-10
"219","lightgreen","105938_REACTOME_Generic_Transcription_Pathway__Reactome_NCBI_Biosystems","PW_Lists",1.19681784151144e-10
"220","pink","Autism_differential_expression_across_at_least_one_comparison__Voineagu","Brain",1.56686775936958e-10
"221","turquoise","106534_REACTOME_Neurotransmitter_Receptor_Binding_And_Downstream_Transmission_In_The__Postsynaptic_Cell__Reactome_NCBI_Biosystems","PW_Lists",1.69237780108498e-10
"222","lightcyan","yellow_noChangeAD_antigenProcessing_ribosome__Blalock_AD","Brain",1.85568779441647e-10
"223","brown","Annotated_genes_bound_by_Suz12_(Table_S8)__Lee","StemCells",1.88836675998228e-10
"224","cyan","IFN-gamma__ImmunePathway","Immune",2.05896772820465e-10
"225","pink","460_KEGG_Cytokine-cytokine_receptor_interaction__Kegg_NCBI_Biosystems","PW_Lists",2.28132380925885e-10
"226","pink","83051_KEGG_Cytokine-cytokine_receptor_interaction__Kegg_NCBI_Biosystems","PW_Lists",2.28132380925885e-10
"227","cyan","Short Insular Gyri_localMarker(top200)_IN_Insula__HBA","HumanBrainRegions",2.50253273376261e-10
"228","brown","Polycomb_genes_(PGSTs)_repressed_by_SCs_(Table_S9)__Lee","StemCells",2.87183293521881e-10
"229","darkgreen","blue_M2_Oligodendrocytes__HumanMeta","Brain",3.28629532374688e-10
"230","pink","Supraoptic Nucleus_localMarker(top200)_IN_Hypothalamus__HBA","HumanBrainRegions",3.86583249182554e-10
"231","turquoise","Temporal Lobe_localMarker(top200)_IN_Cerebral Cortex__HBA","HumanBrainRegions",3.95031755110033e-10
"232","brown","Substantia Innominata_localMarker(top200)_IN_Basal Forebrain__HBA","HumanBrainRegions",4.51695051132248e-10
"233","brown","blue_downAD_metalIonTransport_glycoprotein__Blalock_AD","Brain",6.32623343307688e-10
"234","blue","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",6.70464904134028e-10
"235","brown","6011_postsynaptic_density_pad_1054__Palazzolo_and_Wang","PW_Lists",7.05239727235409e-10
"236","turquoise","Rostral Group of intralaminar Nuclei_localMarker(top200)_IN_Dorthal Thalamus__HBA","HumanBrainRegions",7.4148110751559e-10
"237","brown","6012_postsynaptic_proteomics_pad_1097__Palazzolo_and_Wang","PW_Lists",7.84099120190747e-10
"238","turquoise","dorsal motor nucleus of the vagus_localMarker(FC>2)_IN_Myelencephalon__HBA","HumanBrainRegions",8.44534893965578e-10
"239","brown","greenyellow_M6_GlutatmatergicSynapse__HumanMeta","Brain",9.56599335296825e-10
"240","black","Superior Colliculus_localMarker(top200)_IN_Mesencephalon__HBA","HumanBrainRegions",1.06280319947785e-09
"241","pink","366171_REACTOME_Cytokine_Signaling_in_Immune_system__Reactome_NCBI_Biosystems","PW_Lists",1.29685018476856e-09
"242","darkred","522535_KEGG_F-type_ATPase,_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",1.31689463008704e-09
"243","turquoise","globus pallidus, external segment_localMarker(top200)_IN_Globus Pallidus__HBA","HumanBrainRegions",1.43691369196666e-09
"244","grey60","Superior Olivary Complex_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",1.48260557424177e-09
"245","salmon","22578497_synaptic_transcriptome_2338__PMID_22578497_Cajigas_2012","PW_Lists",1.65508616381228e-09
"246","darkred","green_M5_Mitochondria__MouseMeta","Brain",1.9577652588358e-09
"247","darkred","TimeOfBloodDraw_genesCorrelatedAcrossIndividuals__Whitney","Blood",2.14501743345481e-09
"248","pink","Up_CD40_stimulation_in_MG_AitGhezala__MicrogialMarkers","Brain",2.21228223682858e-09
