"","query.number","significant","p.value","term.size","query.size","overlap.size","recall","precision","term.id","domain","subgraph.number","term.name","relative.depth","intersection","IC"
"11","turquoise",TRUE,0.00764,563,1196,65,0.054,0.115,"GO:0010256","BP",15,"endomembrane system organization",2,"ALS2,PAFAH1B1,NOX1,AKAP8L,NUP160,TPR,GOPC,SYNE2,NUP133,CLASP1,PIK3C3,DOPEY1,DNM1L,NUP50,ARHGEF7,NUP155,VAMP4,RAB3GAP2,TARDBP,ARFGEF2,NUP153,NUP85,TBC1D20,NUP214,SYNE1,ZFYVE20,GCC2,KIAA1033,COG3,STX17,DENND4C,RAB30,USP8,NUPL1,TOR1AIP1,PIP5K1A,TMF1,VTI1A,RANBP2,PRKCA,GOLGA7B,NUP205,FCHO2,APPL1,RER1,RAPGEF6,CLASP2,ABCA1,CACNB2,COG1,STX3,EIF2AK3,GOLGB1,LEMD3,ATP2A2,FBXW8,VCPIP1,ALS2CL,IST1,ATL3,PARK2,KCNIP4,PTCH1,LRRK2,MYO5A",5.36773961292503
"12","turquoise",TRUE,0.048,100,1196,19,0.016,0.19,"GO:0007030","BP",15,"Golgi organization",3,"CLASP1,ARHGEF7,VAMP4,TBC1D20,SYNE1,ZFYVE20,GCC2,COG3,STX17,RAB30,VTI1A,CLASP2,COG1,GOLGB1,FBXW8,VCPIP1,ATL3,LRRK2,MYO5A",7.20110508298555
"13","turquoise",TRUE,2.98e-05,1694,1196,166,0.139,0.098,"GO:0007049","BP",15,"cell cycle",1,"DBF4,CDKL3,PAFAH1B1,CDK11A,ZNF207,AKAP8L,RABGAP1,MRE11A,RB1CC1,NUP160,TPR,CDK17,CCAR1,TAF2,PKN2,CDK13,KIF2A,PSME4,NUP133,ASNS,ZFYVE26,CHFR,CLASP1,TOP2B,PAK3,PIK3C3,PCM1,CDC14A,RIF1,CCNT2,CYLD,ATRX,TXLNG,KLHL42,CCNK,NUP50,PSMD5,CDC7,CDK5RAP1,RPRD1B,CEP192,XIAP,CCP110,NBN,AKAP8,AURKC,AHR,SLC6A4,ICK,SENP6,RAD50,NUP155,SMC4,TFDP2,ATF2,SFPQ,STAG1,PLAGL1,SENP5,TARDBP,STAMBP,NUP153,CNOT1,NUP85,MED1,TUBGCP3,NUP214,AKAP9,CCNT1,CDC16,PRKAB2,PER2,ANKRD17,NASP,CDK8,ANKRD32,LRRCC1,E2F5,PUM1,TAOK3,RINT1,ORC3,USP37,RCBTB1,SKIL,CDK5RAP2,USP8,CCNG2,NUPL1,CUL4A,BBS4,ITGB3BP,TP53BP2,EML4,PKP4,CAMK2D,SKP2,RASA1,PHIP,EGFR,TAF1,DIAPH2,HAUS6,NPAT,DSN1,TEX12,NEK7,ADAM17,UHMK1,TRIM36,PTPRK,ANAPC1,RANBP2,PRKCA,FLCN,NUP205,LSM11,USP16,PAXIP1,APPL1,CUL4B,MITD1,SON,DONSON,TAOK1,SYCE2,ERCC3,YY1AP1,CLASP2,CCNL1,TOPBP1,SPDYA,NIPBL,TP53INP1,KIAA0196,TSC1,CEP57,CUL5,CDK12,SIN3A,ZNF318,BCL2,TNKS,LEMD3,ATR,VCPIP1,PPP2R2D,GEN1,ERN1,IST1,PTCH1,HEXIM1,FANCM,PIK3R4,SIAH1,PRPF40A,PIWIL2,SVIL,ZNF655,HMGN5,MDM4,SMC5,CSNK1E,HAUS3,PRKDC,TUBGCP5",3.65532647251229
"14","turquoise",TRUE,0.000913,978,1196,103,0.086,0.105,"GO:0000278","BP",15,"mitotic cell cycle",2,"DBF4,PAFAH1B1,CDK11A,ZNF207,AKAP8L,MRE11A,NUP160,TPR,TAF2,PKN2,CDK13,KIF2A,PSME4,NUP133,ASNS,CHFR,CLASP1,TOP2B,PAK3,PCM1,CDC14A,CYLD,ATRX,KLHL42,CCNK,NUP50,PSMD5,CDC7,CEP192,XIAP,CCP110,NBN,AKAP8,AURKC,NUP155,SMC4,TFDP2,ATF2,STAG1,PLAGL1,STAMBP,NUP153,CNOT1,NUP85,TUBGCP3,NUP214,AKAP9,CDC16,ANKRD17,ANKRD32,LRRCC1,TAOK3,RINT1,ORC3,USP37,CDK5RAP2,USP8,CCNG2,NUPL1,CUL4A,BBS4,ITGB3BP,EML4,CAMK2D,SKP2,RASA1,PHIP,EGFR,HAUS6,NPAT,DSN1,NEK7,ADAM17,ANAPC1,RANBP2,PRKCA,NUP205,LSM11,USP16,CUL4B,MITD1,SON,ERCC3,CLASP2,TOPBP1,SPDYA,NIPBL,CEP57,CUL5,SIN3A,BCL2,TNKS,VCPIP1,PPP2R2D,GEN1,PTCH1,ZNF655,MDM4,SMC5,CSNK1E,HAUS3,PRKDC,TUBGCP5",4.22317743406507
"15","turquoise",TRUE,0.000247,1298,1196,131,0.11,0.101,"GO:0022402","BP",15,"cell cycle process",1,"DBF4,PAFAH1B1,CDK11A,ZNF207,AKAP8L,MRE11A,NUP160,TPR,TAF2,PKN2,CDK13,KIF2A,PSME4,NUP133,ZFYVE26,CHFR,CLASP1,TOP2B,PIK3C3,PCM1,CDC14A,ATRX,TXLNG,KLHL42,CCNK,NUP50,PSMD5,CDC7,RPRD1B,CEP192,XIAP,CCP110,NBN,AKAP8,AURKC,SENP6,RAD50,NUP155,SMC4,TFDP2,ATF2,SFPQ,STAG1,PLAGL1,STAMBP,NUP153,CNOT1,NUP85,MED1,TUBGCP3,NUP214,AKAP9,CDC16,PRKAB2,ANKRD17,ANKRD32,LRRCC1,TAOK3,RINT1,ORC3,USP37,SKIL,CDK5RAP2,USP8,CCNG2,NUPL1,CUL4A,BBS4,ITGB3BP,EML4,PKP4,CAMK2D,SKP2,RASA1,PHIP,EGFR,TAF1,DIAPH2,HAUS6,NPAT,DSN1,TEX12,NEK7,ADAM17,UHMK1,ANAPC1,RANBP2,PRKCA,FLCN,NUP205,LSM11,USP16,PAXIP1,CUL4B,MITD1,SON,DONSON,TAOK1,SYCE2,ERCC3,CLASP2,TOPBP1,SPDYA,NIPBL,TP53INP1,KIAA0196,TSC1,CEP57,CUL5,SIN3A,BCL2,TNKS,LEMD3,VCPIP1,PPP2R2D,GEN1,ERN1,IST1,FANCM,PIK3R4,PRPF40A,PIWIL2,SVIL,ZNF655,HMGN5,MDM4,SMC5,CSNK1E,HAUS3,PRKDC,TUBGCP5",4.0028322055843
"16","turquoise",TRUE,0.000445,891,1196,97,0.081,0.109,"GO:1903047","BP",15,"mitotic cell cycle process",2,"DBF4,PAFAH1B1,CDK11A,ZNF207,AKAP8L,MRE11A,NUP160,TPR,TAF2,CDK13,KIF2A,PSME4,NUP133,CHFR,CLASP1,TOP2B,PCM1,CDC14A,ATRX,KLHL42,CCNK,NUP50,PSMD5,CDC7,CEP192,XIAP,CCP110,NBN,AKAP8,AURKC,NUP155,SMC4,TFDP2,ATF2,STAG1,PLAGL1,STAMBP,NUP153,CNOT1,NUP85,TUBGCP3,NUP214,AKAP9,CDC16,ANKRD17,ANKRD32,LRRCC1,TAOK3,RINT1,ORC3,USP37,CDK5RAP2,USP8,CCNG2,NUPL1,CUL4A,BBS4,ITGB3BP,EML4,CAMK2D,SKP2,RASA1,PHIP,EGFR,HAUS6,NPAT,DSN1,ADAM17,ANAPC1,RANBP2,PRKCA,NUP205,LSM11,USP16,CUL4B,MITD1,SON,ERCC3,CLASP2,TOPBP1,SPDYA,NIPBL,CEP57,CUL5,SIN3A,BCL2,TNKS,VCPIP1,PPP2R2D,GEN1,ZNF655,MDM4,SMC5,CSNK1E,HAUS3,PRKDC,TUBGCP5",4.55021329572329
"17","turquoise",TRUE,0.00341,981,1196,101,0.084,0.103,"GO:0051726","BP",15,"regulation of cell cycle",1,"CDKL3,PAFAH1B1,CDK11A,ZNF207,MRE11A,TPR,CDK17,PKN2,CDK13,PSME4,ASNS,CHFR,TOP2B,PIK3C3,CDC14A,CCNT2,CYLD,ATRX,TXLNG,CCNK,PSMD5,CDC7,CDK5RAP1,RPRD1B,CCP110,NBN,AURKC,SLC6A4,ICK,SENP6,TFDP2,ATF2,SFPQ,PLAGL1,TARDBP,CNOT1,MED1,NUP214,CCNT1,CDC16,PRKAB2,PER2,ANKRD17,CDK8,ANKRD32,E2F5,PUM1,TAOK3,RINT1,SKIL,CDK5RAP2,CCNG2,CUL4A,BBS4,TP53BP2,PKP4,CAMK2D,SKP2,PHIP,EGFR,TAF1,NEK7,ADAM17,UHMK1,TRIM36,PTPRK,ANAPC1,PRKCA,FLCN,LSM11,USP16,PAXIP1,CUL4B,SON,TAOK1,ERCC3,YY1AP1,CCNL1,TOPBP1,SPDYA,TP53INP1,TSC1,CUL5,CDK12,SIN3A,BCL2,TNKS,ATR,GEN1,ERN1,PTCH1,HEXIM1,PIK3R4,PRPF40A,PIWIL2,SVIL,ZNF655,HMGN5,MDM4,SMC5,PRKDC",4.59551474286053
"18","turquoise",TRUE,0.0138,84,1196,18,0.015,0.214,"GO:0006998","BP",15,"nuclear envelope organization",1,"PAFAH1B1,AKAP8L,NUP160,TPR,SYNE2,NUP133,NUP50,NUP155,TARDBP,NUP153,NUP85,NUP214,NUPL1,TOR1AIP1,RANBP2,PRKCA,NUP205,LEMD3",7.40723728847323
"19","turquoise",TRUE,0.00241,47,1196,14,0.012,0.298,"GO:0051081","BP",15,"nuclear envelope disassembly",2,"PAFAH1B1,AKAP8L,NUP160,TPR,NUP133,NUP50,NUP155,NUP153,NUP85,NUP214,NUPL1,RANBP2,PRKCA,NUP205",8.04188826235156
"20","turquoise",TRUE,0.0311,43,1196,12,0.01,0.279,"GO:0007077","BP",15,"mitotic nuclear envelope disassembly",3,"NUP160,TPR,NUP133,NUP50,NUP155,NUP153,NUP85,NUP214,NUPL1,RANBP2,PRKCA,NUP205",8.08840827798646
"21","turquoise",TRUE,0.00511,137,1196,25,0.021,0.182,"GO:0051028","BP",1,"mRNA transport",1,"AKAP8L,NUP160,TPR,ZC3H11A,NUP133,NUP50,FMR1,DDX25,QKI,NUP155,SRSF4,SRSF11,NUP153,NUP85,THOC2,NUP214,XPO7,NUPL1,HNRNPA1L2,RANBP2,NUP205,NXF1,UPF3A,TNKS,SRSF10",6.75717369404959
"22","turquoise",TRUE,0.00527,31,1196,11,0.009,0.355,"GO:0071431","BP",26,"tRNA-containing ribonucleoprotein complex export from nucleus",1,"NUP160,TPR,NUP133,NUP50,NUP155,NUP153,NUP85,NUP214,NUPL1,RANBP2,NUP205",11.1329307157099
"23","turquoise",TRUE,0.0107,33,1196,11,0.009,0.333,"GO:0051031","BP",26,"tRNA transport",1,"NUP160,TPR,NUP133,NUP50,NUP155,NUP153,NUP85,NUP214,NUPL1,RANBP2,NUP205",11.1329307157099
