"","InputCategories","UserDefinedCategories","Type","CorrectedPvalues"
"38","brown","Polycomb_genes_(PGSTs)_repressed_by_SCs_(Table_S9)__Lee","StemCells",2.91107415729733e-23
"39","black","105812_REACTOME_M_Phase__Reactome_NCBI_Biosystems","PW_Lists",1.886400982051e-22
"40","lightyellow","red_M11_Neuron__HumanMeta","Brain",2.13287192229751e-22
"41","tan","105969_REACTOME_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex__Reactome_NCBI_Biosystems","PW_Lists",1.6583668265887e-21
"42","black","105815_REACTOME_Mitotic_Prometaphase__Reactome_NCBI_Biosystems","PW_Lists",9.01252827137986e-21
"43","brown","Annotated_genes_bound_by_Suz12_(Table_S8)__Lee","StemCells",1.64485770605477e-20
"44","tan","105971_REACTOME_Translation_initiation_complex_formation__Reactome_NCBI_Biosystems","PW_Lists",1.87394009661002e-20
"45","tan","105970_REACTOME_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S__Reactome_NCBI_Biosystems","PW_Lists",3.87704339321049e-20
"46","tan","105972_REACTOME_Ribosomal_scanning_and_start_codon_recognition__Reactome_NCBI_Biosystems","PW_Lists",3.82983281229083e-19
"47","grey60","105796_REACTOME_Ubiquitin-dependent_degradation_of_Cyclin_D__Reactome_NCBI_Biosystems","PW_Lists",6.03624955583944e-19
"48","grey60","105797_REACTOME_Ubiquitin-dependent_degradation_of_Cyclin_D1__Reactome_NCBI_Biosystems","PW_Lists",6.03624955583944e-19
"49","grey60","477126_REACTOME_Cross-presentation_of_soluble_exogenous_antigens_(endosomes)__Reactome_NCBI_Biosystems","PW_Lists",2.53203420587509e-18
"50","lightgreen","106409_REACTOME_Classical_antibody-mediated_complement_activation__Reactome_NCBI_Biosystems","PW_Lists",2.93155558560672e-18
"51","grey60","187212_REACTOME_Destabilization_of_mRNA_by_AUF1_(hnRNP_D0)__Reactome_NCBI_Biosystems","PW_Lists",7.59861888455874e-18
"52","brown","6012_postsynaptic_proteomics_pad_1097__Palazzolo_and_Wang","PW_Lists",1.49117486011756e-17
"53","brown","6002_synapsedb_internet_2488__Palazzolo_and_Wang","PW_Lists",1.50100262392285e-17
"54","lightgreen","106413_REACTOME_Immunoregulatory_interactions_between_a_Lymphoid_and_a_non-Lymphoid_cell__Reactome_NCBI_Biosystems","PW_Lists",2.16955925185033e-17
"55","grey60","105836_REACTOME_Autodegradation_of_Cdh1_by_Cdh1_APCC__Reactome_NCBI_Biosystems","PW_Lists",2.55295309463237e-17
"56","lightgreen","106407_REACTOME_Creation_of_C4_and_C2_activators__Reactome_NCBI_Biosystems","PW_Lists",3.38910902429641e-17
"57","lightgreen","Innate immunity signaling__ImmunePathway","Immune",5.76727779802381e-17
"58","lightgreen","106406_REACTOME_Initial_triggering_of_complement__Reactome_NCBI_Biosystems","PW_Lists",5.92786396833235e-17
"59","grey60","105833_REACTOME_APCC_Cdc20_mediated_degradation_of_Securin__Reactome_NCBI_Biosystems","PW_Lists",6.97248332539712e-17
"60","grey60","6207_mito_housekeeping_pad_173__Palazzolo_and_Wang","PW_Lists",8.63060490194643e-17
"61","brown","6011_postsynaptic_density_pad_1054__Palazzolo_and_Wang","PW_Lists",9.3675918227854e-17
"62","lightyellow","Astrocyte_probable__Cahoy","Brain",1.54477343768257e-16
"63","black","Annotated_genes_bound_by_RNA_polymerase_II_(Table_S2)__Lee","StemCells",1.72618668012281e-16
"64","grey60","106017_REACTOME_Vif-mediated_degradation_of_APOBEC3G__Reactome_NCBI_Biosystems","PW_Lists",1.99567587416055e-16
"65","grey60","105937_REACTOME_Gene_Expression__Reactome_NCBI_Biosystems","PW_Lists",2.19590623693833e-16
"66","grey60","105686_REACTOME_Regulation_of_activated_PAK-2p34_by_proteasome_mediated_degradation__Reactome_NCBI_Biosystems","PW_Lists",2.85596165414134e-16
"67","grey60","105788_REACTOME_CDK-mediated_phosphorylation_and_removal_of_Cdc6__Reactome_NCBI_Biosystems","PW_Lists",5.20645404038581e-16
"68","grey60","106176_REACTOME_Regulation_of_ornithine_decarboxylase_(ODC)__Reactome_NCBI_Biosystems","PW_Lists",5.20645404038581e-16
"69","grey60","105831_REACTOME_APCC_Cdc20_mediated_degradation_of_mitotic_proteins__Reactome_NCBI_Biosystems","PW_Lists",7.12770035740034e-16
"70","grey60","105835_REACTOME_APCC_Cdh1_mediated_degradation_of_Cdc20_and_other_APCC_Cdh1_targeted_proteins_in_late_mitosisearly_G1__Reactome_NCBI_Biosystems","PW_Lists",7.12770035740034e-16
"71","grey60","106026_REACTOME_Vpu_mediated_degradation_of_CD4__Reactome_NCBI_Biosystems","PW_Lists",9.32055931047188e-16
"72","grey60","160939_REACTOME_Autodegradation_of_the_E3_ubiquitin_ligase_COP1__Reactome_NCBI_Biosystems","PW_Lists",9.32055931047188e-16
"73","black","160941_REACTOME_Mitotic_G1-G1S_phases__Reactome_NCBI_Biosystems","PW_Lists",1.02393097684395e-15
"74","grey60","105829_REACTOME_Activation_of_APCC_and_APCC_Cdc20_mediated_degradation_of_mitotic_proteins__Reactome_NCBI_Biosystems","PW_Lists",1.10253495250973e-15
"75","lightgreen","106405_REACTOME_Complement_cascade__Reactome_NCBI_Biosystems","PW_Lists",1.43785334938369e-15
"76","salmon","6201_mito_db_pad_2664__Palazzolo_and_Wang","PW_Lists",1.49462668506935e-15
"77","grey60","105744_REACTOME_Stabilization_of_p53__Reactome_NCBI_Biosystems","PW_Lists",1.64023685767482e-15
"78","grey60","105747_REACTOME_p53-Independent_G1S_DNA_damage_checkpoint__Reactome_NCBI_Biosystems","PW_Lists",1.64023685767482e-15
"79","grey60","105748_REACTOME_p53-Independent_DNA_Damage_Response__Reactome_NCBI_Biosystems","PW_Lists",1.64023685767482e-15
"80","grey60","105749_REACTOME_Ubiquitin_Mediated_Degradation_of_Phosphorylated_Cdc25A__Reactome_NCBI_Biosystems","PW_Lists",1.64023685767482e-15
"81","grey60","105685_REACTOME_Regulation_of_Apoptosis__Reactome_NCBI_Biosystems","PW_Lists",1.67338681993069e-15
"82","grey60","105828_REACTOME_SCF-beta-TrCP_mediated_degradation_of_Emi1__Reactome_NCBI_Biosystems","PW_Lists",4.84346283031842e-15
"83","cyan","Polycomb_genes_(PGSTs)_repressed_by_SCs_(Table_S9)__Lee","StemCells",5.14783501356911e-15
"84","grey60","106510_REACTOME_Signaling_by_Wnt__Reactome_NCBI_Biosystems","PW_Lists",5.55789024814725e-15
"85","grey60","106511_REACTOME_Degradation_of_beta-catenin_by_the_destruction_complex__Reactome_NCBI_Biosystems","PW_Lists",5.55789024814725e-15
"86","grey60","445_KEGG_Proteasome__Kegg_NCBI_Biosystems","PW_Lists",5.59568543188792e-15
"87","grey60","83040_KEGG_Proteasome__Kegg_NCBI_Biosystems","PW_Lists",5.59568543188792e-15
"88","grey60","106169_REACTOME_Metabolism_of_amino_acids_and_derivatives__Reactome_NCBI_Biosystems","PW_Lists",5.84695492468421e-15
"89","salmon","Mitochondria_Foster__MO","Brain",7.24326566492244e-15
"90","grey60","105826_REACTOME_Regulation_of_APCC_activators_between_G1S_and_early_anaphase__Reactome_NCBI_Biosystems","PW_Lists",1.2712689338742e-14
"91","tan","upWithABeta_MGactivation_GSE772__MicrogialMarkers","Brain",1.65357661355044e-14
"92","grey60","105741_REACTOME_p53-Dependent_G1S_DNA_damage_checkpoint__Reactome_NCBI_Biosystems","PW_Lists",2.20849125046244e-14
"93","grey60","105743_REACTOME_p53-Dependent_G1_DNA_Damage_Response__Reactome_NCBI_Biosystems","PW_Lists",2.20849125046244e-14
"94","grey60","105771_REACTOME_SCF(Skp2)-mediated_degradation_of_p27p21__Reactome_NCBI_Biosystems","PW_Lists",2.20849125046244e-14
"95","lightyellow","PostSynapticDensity_proteins__Bayes","Brain",2.4781881599239e-14
"96","grey60","105824_REACTOME_CDT1_association_with_the_CDC6_ORC_origin_complex__Reactome_NCBI_Biosystems","PW_Lists",3.56925962944198e-14
"97","brown","PostSynapticDensity_proteins__Bayes","Brain",5.35327015296218e-14
"98","black","198811_WikiPathways_Cell_cycle__Wiki_Pathways_NCBI_Biosystems","PW_Lists",7.96725794017792e-14
"99","grey60","105825_REACTOME_APCC-mediated_degradation_of_cell_cycle_proteins__Reactome_NCBI_Biosystems","PW_Lists",8.0168561366657e-14
"100","grey60","160944_REACTOME_Regulation_of_mitotic_cell_cycle__Reactome_NCBI_Biosystems","PW_Lists",8.0168561366657e-14
"101","grey60","105740_REACTOME_G1S_DNA_Damage_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",9.00248108492822e-14
"102","salmon","477137_REACTOME_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",1.01395744396579e-13
"103","grey60","105983_REACTOME_HIV_Infection__Reactome_NCBI_Biosystems","PW_Lists",1.69001359997236e-13
"104","black","463_KEGG_Cell_cycle__Kegg_NCBI_Biosystems","PW_Lists",2.14744360054304e-13
"105","black","83054_KEGG_Cell_cycle__Kegg_NCBI_Biosystems","PW_Lists",2.14744360054304e-13
"106","grey60","198786_WikiPathways_Proteasome_Degradation__Wiki_Pathways_NCBI_Biosystems","PW_Lists",2.17473908163268e-13
"107","salmon","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",2.26230269124564e-13
"108","cyan","vestibular nuclei_localMarker(top200)_IN_Myelencephalon__HBA","HumanBrainRegions",2.90145547568693e-13
"109","grey60","477124_REACTOME_ER-Phagosome_pathway__Reactome_NCBI_Biosystems","PW_Lists",5.05021916525503e-13
"110","grey60","187211_REACTOME_Regulation_of_mRNA_Stability_by_Proteins_that_Bind_AU-rich_Elements__Reactome_NCBI_Biosystems","PW_Lists",6.01158585902762e-13
"111","black","105769_REACTOME_G1S_Transition__Reactome_NCBI_Biosystems","PW_Lists",6.02905547614334e-13
"112","tan","199266_KEGG_Ribosome_biogenesis_in_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",6.85760807771427e-13
"113","tan","199378_KEGG_Ribosome_biogenesis_in_eukaryotes__Kegg_NCBI_Biosystems","PW_Lists",6.85760807771427e-13
"114","cyan","overexpressed_in_multipotent_primary_hematopoietic_SCs_(CD133+)__Cui","StemCells",7.42775661140959e-13
"115","black","138007_Pathway_Interaction_Database_PLK1_signaling_events__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",7.50454399352662e-13
"116","grey60","477122_REACTOME_Antigen_processing-Cross_presentation__Reactome_NCBI_Biosystems","PW_Lists",1.01211801004889e-12
"117","grey60","105770_REACTOME_Cyclin_E_associated_events_during_G1S_transition__Reactome_NCBI_Biosystems","PW_Lists",1.13101885208616e-12
"118","lightyellow","477137_REACTOME_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",1.63182418051369e-12
"119","grey60","105783_REACTOME_Cyclin_A_Cdk2-associated_events_at_S_phase_entry__Reactome_NCBI_Biosystems","PW_Lists",1.67123121236314e-12
"120","grey60","105821_REACTOME_Assembly_of_the_pre-replicative_complex__Reactome_NCBI_Biosystems","PW_Lists",1.67123121236314e-12
"121","salmon","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.75367594207443e-12
"122","salmon","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.90800656435853e-12
"123","salmon","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.90800656435853e-12
"124","brown","Neuron_definite__Cahoy","Brain",2.2986194399349e-12
"125","lightgreen","106386_REACTOME_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",2.60695307758941e-12
"126","grey60","106010_REACTOME_Host_Interactions_of_HIV_factors__Reactome_NCBI_Biosystems","PW_Lists",3.3195439962904e-12
"127","lightyellow","83098_KEGG_Parkinson's_disease__Kegg_NCBI_Biosystems","PW_Lists",3.34870861832471e-12
"128","grey60","105786_REACTOME_Switching_of_origins_to_a_post-replicative_state__Reactome_NCBI_Biosystems","PW_Lists",3.56324369248541e-12
"129","grey60","105787_REACTOME_Orc1_removal_from_chromatin__Reactome_NCBI_Biosystems","PW_Lists",3.56324369248541e-12
"130","blue","477135_REACTOME_Metabolism__Reactome_NCBI_Biosystems","PW_Lists",3.7281783651901e-12
"131","cyan","Annotated_genes_bound_by_Suz12_(Table_S8)__Lee","StemCells",3.90181889969883e-12
"132","grey60","105782_REACTOME_S_Phase__Reactome_NCBI_Biosystems","PW_Lists",4.13325300602139e-12
"133","black","105776_REACTOME_G1S-Specific_Transcription__Reactome_NCBI_Biosystems","PW_Lists",5.8714568166977e-12
"134","grey60","105784_REACTOME_Synthesis_of_DNA__Reactome_NCBI_Biosystems","PW_Lists",6.7049859213029e-12
"135","grey60","105901_REACTOME_Removal_of_licensing_factors_from_origins__Reactome_NCBI_Biosystems","PW_Lists",7.37450394494954e-12
"136","black","138080_Pathway_Interaction_Database_Aurora_B_signaling__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",1.25143356941466e-11
"137","brown","turquoise_M9_Oligodendrocyte__CTX","Brain",1.30713307305887e-11
"138","grey60","105820_REACTOME_MG1_Transition__Reactome_NCBI_Biosystems","PW_Lists",1.52355578992897e-11
"139","grey60","105898_REACTOME_DNA_Replication_Pre-Initiation__Reactome_NCBI_Biosystems","PW_Lists",1.52355578992897e-11
"140","grey60","105899_REACTOME_Regulation_of_DNA_replication__Reactome_NCBI_Biosystems","PW_Lists",2.08600852699386e-11
"141","grey60","6213_mito_disease_pad_171__Palazzolo_and_Wang","PW_Lists",2.39406777298183e-11
"142","black","105739_REACTOME_Cell_Cycle_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",3.68860089505367e-11
"143","blue","106572_REACTOME_Transmembrane_transport_of_small_molecules__Reactome_NCBI_Biosystems","PW_Lists",4.09428680393139e-11
"144","lightyellow","509_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",4.99121189694663e-11
"145","lightyellow","83097_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",4.99121189694663e-11
"146","lightyellow","6001_synapsedb_pad_3552__Palazzolo_and_Wang","PW_Lists",5.44184192414939e-11
"147","cyan","Supraoptic Nucleus_localMarker(FC>2)_IN_Hypothalamus__HBA","HumanBrainRegions",8.48983334877582e-11
"148","lightyellow","105921_REACTOME_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.__Reactome_NCBI_Biosystems","PW_Lists",9.16894047068054e-11
"149","lightyellow","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",9.52317293361941e-11
"150","grey60","160941_REACTOME_Mitotic_G1-G1S_phases__Reactome_NCBI_Biosystems","PW_Lists",1.33459416600262e-10
"151","grey60","105739_REACTOME_Cell_Cycle_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",1.36365439616269e-10
"152","tan","160950_REACTOME_Processing_of_Capped_Intron-Containing_Pre-mRNA__Reactome_NCBI_Biosystems","PW_Lists",1.40576492277094e-10
"153","cyan","477114_REACTOME_Signal_Transduction__Reactome_NCBI_Biosystems","PW_Lists",1.94033322209421e-10
"154","grey60","105769_REACTOME_G1S_Transition__Reactome_NCBI_Biosystems","PW_Lists",2.5254862476424e-10
"155","brown","GlutamatergicNeuronsInMouseCortex_Sugino__MO","Brain",2.95313944569988e-10
"156","grey60","105765_REACTOME_Cell_Cycle,_Mitotic__Reactome_NCBI_Biosystems","PW_Lists",3.0529819879268e-10
"157","salmon","6205_mito_inner_membrane_pad_299__Palazzolo_and_Wang","PW_Lists",4.15587304516793e-10
"158","salmon","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",5.95276175346334e-10
"159","grey60","PostSynapticDensity_proteins__Bayes","Brain",7.30220095601386e-10
"160","turquoise","ICOS__ImmunePathway","Immune",7.54944654667371e-10
"161","salmon","142269_BIOCYC_superpathway_of_cholesterol_biosynthesis__Biocyc_NCBI_Biosystems","PW_Lists",9.08559222729069e-10
"162","grey60","477135_REACTOME_Metabolism__Reactome_NCBI_Biosystems","PW_Lists",9.55968382687972e-10
"163","brown","DownWithAlzheimers_Blalock__ADvsCT_inCA1","Brain",1.47951519393326e-09
"164","lightyellow","198860_WikiPathways_Electron_Transport_Chain__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.65227090716172e-09
"165","salmon","83098_KEGG_Parkinson's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.7654286136444e-09
"166","lightyellow","198870_WikiPathways_Oxidative_phosphorylation__Wiki_Pathways_NCBI_Biosystems","PW_Lists",2.09394238871292e-09
"167","black","105750_REACTOME_G2M_Checkpoints__Reactome_NCBI_Biosystems","PW_Lists",2.19401296481051e-09
"168","lightgreen","106387_REACTOME_Innate_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",2.3404296825878e-09
"169","brown","6013_synapse_textbook_pad_138__Palazzolo_and_Wang","PW_Lists",2.93121625230187e-09
"170","grey60","Cytoplasm_Foster__MO","Brain",2.95167273496133e-09
"171","grey60","530733_REACTOME_Cell_Cycle__Reactome_NCBI_Biosystems","PW_Lists",3.10979385441604e-09
"172","blue","119558_REACTOME_SLC-mediated_transmembrane_transport__Reactome_NCBI_Biosystems","PW_Lists",3.30504779841177e-09
"173","cyan","magenta_M8_Microglia(Type2)__HumanMeta","Brain",4.57478693873665e-09
"174","lightyellow","477135_REACTOME_Metabolism__Reactome_NCBI_Biosystems","PW_Lists",4.64833794624358e-09
"175","turquoise","106414_REACTOME_TCR_signaling__Reactome_NCBI_Biosystems","PW_Lists",4.6724169998942e-09
"176","black","105778_REACTOME_E2F_mediated_regulation_of_DNA_replication__Reactome_NCBI_Biosystems","PW_Lists",4.86527566041995e-09
"177","lightgreen","366160_REACTOME_Adaptive_Immune_System__Reactome_NCBI_Biosystems","PW_Lists",6.94511888536802e-09
"178","black","105782_REACTOME_S_Phase__Reactome_NCBI_Biosystems","PW_Lists",7.10657837574265e-09
"179","turquoise","CTLA4__ImmunePathway","Immune",8.49713777959390e-09
"180","lightgreen","106359_REACTOME_Chemokine_receptors_bind_chemokines__Reactome_NCBI_Biosystems","PW_Lists",1.00322795946967e-08
"181","lightgreen","Lymphcytes_genesCorrelatedAcrossIndividuals__Whitney","Blood",1.00322795946967e-08
"182","salmon","509_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.01060685348468e-08
"183","salmon","83097_KEGG_Alzheimer's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.01060685348468e-08
"184","lightyellow","303_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.14952653880078e-08
"185","lightyellow","82942_KEGG_Oxidative_phosphorylation__Kegg_NCBI_Biosystems","PW_Lists",1.14952653880078e-08
"186","grey60","105897_REACTOME_DNA_Replication__Reactome_NCBI_Biosystems","PW_Lists",1.23619005589371e-08
"187","turquoise","B7.1 / B7.2 (CD80  CD86) CD28__ImmunePathway","Immune",1.40677147772931e-08
"188","yellow","105938_REACTOME_Generic_Transcription_Pathway__Reactome_NCBI_Biosystems","PW_Lists",1.42756241695734e-08
"189","turquoise","106415_REACTOME_Phosphorylation_of_CD3_and_TCR_zeta_chains__Reactome_NCBI_Biosystems","PW_Lists",1.75773365958899e-08
"190","turquoise","Bcell__Blood(composite)","Blood",1.93665308846464e-08
"191","brown","central glial substance_localMarker(FC>2)_IN_Myelencephalon__HBA","HumanBrainRegions",1.96180219795708e-08
"192","turquoise","137998_Pathway_Interaction_Database_TCR_signaling_in_naive_CD4+_T_cells__Pathway_Interaction_Database_NCBI_Biosystems","PW_Lists",2.03840806258522e-08
"193","grey60","160943_REACTOME_Mitotic_M-MG1_phases__Reactome_NCBI_Biosystems","PW_Lists",2.10345632741289e-08
"194","grey60","366162_REACTOME_Antigen_processing__Ubiquitination_&_Proteasome_degradation__Reactome_NCBI_Biosystems","PW_Lists",2.17172325580038e-08
"195","brown","subiculum_localMarker(top200)_IN_Hippocampal Formation__HBA","HumanBrainRegions",2.2703684734898e-08
"196","turquoise","106417_REACTOME_Generation_of_second_messenger_molecules__Reactome_NCBI_Biosystems","PW_Lists",2.35005494979353e-08
"197","turquoise","106416_REACTOME_Translocation_of_ZAP-70_to_Immunological_synapse__Reactome_NCBI_Biosystems","PW_Lists",2.99979998214295e-08
"198","turquoise","119557_REACTOME_PD-1_signaling__Reactome_NCBI_Biosystems","PW_Lists",3.18016270662567e-08
"199","lightyellow","brown_downAD_mitochondrion__Blalock_AD","Brain",3.54259539716308e-08
"200","salmon","106142_REACTOME_Cholesterol_biosynthesis__Reactome_NCBI_Biosystems","PW_Lists",3.60525382732796e-08
"201","lightgreen","Bcell__Blood(composite)","Blood",4.90341135551205e-08
"202","grey60","413447_KEGG_Proteasome,_19S_regulatory_particle_(PA700)__Kegg_NCBI_Biosystems","PW_Lists",5.46117561671876e-08
"203","tan","22556411_tanese_interactome_cytoplasm_329__PMID_22556411_Culver_2012","PW_Lists",5.85924631389954e-08
"204","brown","facial motor nucleus_localMarker(top200)_IN_Pontine Tegmentum__HBA","HumanBrainRegions",6.13333773711168e-08
"205","lightyellow","DownWithAlzheimers_Liang__ADvsCT_inCA1","Brain",6.61519020019994e-08
"206","grey60","366161_REACTOME_Class_I_MHC_mediated_antigen_processing_&_presentation__Reactome_NCBI_Biosystems","PW_Lists",7.67611119146154e-08
"207","salmon","138629_BIOCYC_superpathway_of_cholesterol_biosynthesis__Biocyc_NCBI_Biosystems","PW_Lists",1.01579425016384e-07
"208","brown","Autism_differential_expression_across_at_least_one_comparison__Voineagu","Brain",1.10863388475833e-07
"209","lightyellow","512_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.13115051271257e-07
"210","lightyellow","83100_KEGG_Huntington's_disease__Kegg_NCBI_Biosystems","PW_Lists",1.13115051271257e-07
"211","turquoise","198862_WikiPathways_T_Cell_Receptor_Signaling_Pathway__Wiki_Pathways_NCBI_Biosystems","PW_Lists",1.40231270239822e-07
"212","lightyellow","6209_mito_oxidative_phosph_pad_196__Palazzolo_and_Wang","PW_Lists",1.63437838036505e-07
"213","brown","Astrocyte_probable__Cahoy","Brain",1.92669801095628e-07
"214","salmon","160962_REACTOME_Respiratory_electron_transport__Reactome_NCBI_Biosystems","PW_Lists",2.0579559170627e-07
"215","blue","160976_REACTOME_Metabolism_of_lipids_and_lipoproteins__Reactome_NCBI_Biosystems","PW_Lists",2.2264678309092e-07
"216","tan","midnightblue_M2_Ribosome__CTX","Brain",2.28277294687499e-07
"217","brown","CA1specific_Newrzella__CA1vsCA3","Brain",2.70635494291096e-07
"218","turquoise","119552_REACTOME_Costimulation_by_the_CD28_family__Reactome_NCBI_Biosystems","PW_Lists",3.06674419808894e-07
"219","grey60","salmon_M12_Ribosome__MouseMeta","Brain",3.17641906564494e-07
